mechanism,kappa,cohort_replicate,unit_index,family,phi,lambda,neff_p,neff_var,threshold_calibration_max_error,theta_obs,theta_native_null_median,delta_theta,p_native,native_reject_005,delta_positive,native_null_valid_fraction,native_spectral_error_median,native_count_exact_fraction,native_group_count_exact_fraction,injection_monthly_multiset_exact,injection_monthly_event_count_exact,annual_count_mean,annual_count_sd,annual_count_ac1,monthly_indicator_ac1,monthly_indicator_ac12
baseline,0.0,4,1,gaussian,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,1.0,1.0,0.0,1.0,False,False,1.0,0.0063434240963393,1.0,1.0,True,True,3.087649402390438,1.945545236564692,0.1183570339119136,0.6164100277787304,0.4907336763562573
baseline,0.0,4,2,gaussian,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.5990518962075848,0.8665423509771901,0.2674904547696053,0.1137724550898203,False,True,1.0,0.0055946223832892,1.0,1.0,True,True,3.0637450199203187,1.4949850825799411,0.0231375599180585,0.5120848969051367,0.5025640508200304
baseline,0.0,4,3,periodic,0.2,4.0,4.964583905619269,6.206923406679964,2.775557561562892e-17,1.0,1.0,0.0,1.0,False,False,1.0,0.005332460660378,1.0,1.0,True,True,3.151394422310757,1.086400929624606,0.1161846733806915,0.4192536441435484,0.4760162926131202
baseline,0.0,4,4,tinnov,0.5,4.0,4.964583905619269,6.206923406679964,,1.0,1.0,0.0,1.0,False,False,1.0,0.0062280541416268,1.0,1.0,True,True,3.043824701195219,1.4036349060029856,-0.0075045556259845,0.4994588438643394,0.4793914277129768
baseline,0.0,4,5,periodic,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.7661263590559533,0.7786416163884589,0.0125152573325055,0.4830339321357285,False,True,1.0,0.0057357770038166,1.0,1.0,True,True,3.01195219123506,1.7366039848234716,0.134776949614578,0.6045218271042166,0.5136772741475353
baseline,0.0,4,6,tinnov,0.8,4.0,4.964583905619269,6.206923406679964,,1.0,0.8589514079232534,-0.1410485920767465,1.0,False,False,1.0,0.0057153821304981,1.0,1.0,True,True,2.940239043824701,1.8141800751988453,0.0803436175824591,0.6074095817544608,0.496337484615697
baseline,0.0,4,7,gaussian,0.2,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.6214059454191033,0.9782678365525252,0.3568618911334219,0.0439121756487025,True,True,1.0,0.0049291042886455,1.0,1.0,True,True,3.1274900398406373,1.1705556257642629,-0.1026120804986113,0.4382548024358254,0.4900157019096841
baseline,0.0,5,0,periodic,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,1.0,0.9588144900593244,-0.0411855099406757,1.0,False,False,1.0,0.005281346141959,1.0,1.0,True,True,3.051792828685259,1.4644889420758755,-0.0333049734379562,0.5238754856270548,0.4682395851436899
baseline,0.0,5,1,periodic,0.2,4.0,4.964583905619269,6.206923406679964,2.775557561562892e-17,0.9668722869545352,1.0,0.0331277130454649,0.281437125748503,False,True,1.0,0.0049432934965766,1.0,1.0,True,True,3.0239043824701195,1.2006913242777817,-0.1091767165998558,0.4162197427481182,0.453810212531252
baseline,0.0,5,2,tinnov,0.2,4.0,4.964583905619269,6.206923406679964,,1.0,1.0,0.0,1.0,False,False,1.0,0.0060209606999911,1.0,1.0,True,True,3.099601593625498,1.275746731036552,-0.0110159118727049,0.4462744413288276,0.4846560899531688
baseline,0.0,5,3,periodic,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,1.0,1.0,0.0,1.0,False,False,1.0,0.0052900668006135,1.0,1.0,True,True,2.848605577689243,1.927208219607284,-0.0574474182534718,0.6153248178704104,0.4264417659022427
baseline,0.0,5,4,gaussian,0.2,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,1.0,1.0,0.0,1.0,False,False,1.0,0.0051391085338755,1.0,1.0,True,True,3.043824701195219,1.195139439574856,0.1105417474020788,0.4461872497618981,0.5078634004640801
baseline,0.0,5,5,tinnov,0.5,4.0,4.964583905619269,6.206923406679964,,1.0,0.9258350215573216,-0.0741649784426783,1.0,False,False,1.0,0.0057999303965994,1.0,1.0,True,True,2.828685258964144,1.4305063686188877,-0.0393777282542361,0.5067486500880128,0.4427034283453697
baseline,0.0,5,6,tinnov,0.8,4.0,4.964583905619269,6.206923406679964,,0.8866792929292929,1.0,0.113320707070707,0.2614770459081836,False,True,1.0,0.0061251164985309,1.0,1.0,True,True,3.1274900398406373,1.8139788306669864,0.0457094631518342,0.6161422165787069,0.4921582453732038
baseline,0.0,5,7,gaussian,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,1.0,0.9892523032936166,-0.0107476967063834,1.0,False,False,1.0,0.0051568854127889,1.0,1.0,True,True,2.8884462151394423,1.5160187087219068,0.0016930515918357,0.5132831765184707,0.4434853315616676
baseline,0.0,6,0,periodic,0.2,4.0,4.964583905619269,6.206923406679964,2.775557561562892e-17,1.0,1.0,0.0,1.0,False,False,1.0,0.004829802896824,1.0,1.0,True,True,3.00796812749004,1.2368577068652449,-0.0078544939372473,0.4030066791327677,0.4578348154659494
baseline,0.0,6,1,tinnov,0.8,4.0,4.964583905619269,6.206923406679964,,0.7781986531986532,1.0,0.2218013468013467,0.0518962075848303,False,True,1.0,0.00689654285682,1.0,1.0,True,True,3.047808764940239,1.8112379324349692,0.1576609359297909,0.5894448066058237,0.4675119817276992
baseline,0.0,6,2,tinnov,0.2,4.0,4.964583905619269,6.206923406679964,,1.0,1.0,0.0,1.0,False,False,1.0,0.0059337052855688,1.0,1.0,True,True,3.051792828685259,1.2014710326674591,0.0038459030266854,0.456787222425721,0.4885763000021661
baseline,0.0,6,3,tinnov,0.5,4.0,4.964583905619269,6.206923406679964,,0.6616373431533006,0.9385185928713256,0.2768812497180249,0.0838323353293413,False,True,1.0,0.0064913380431805,1.0,1.0,True,True,3.0756972111553784,1.4607231644972962,0.0255300112276755,0.5232331539417963,0.4955449985733126
baseline,0.0,6,4,periodic,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.4943447737909516,0.8082223416334889,0.3138775678425373,0.0499001996007984,True,True,1.0,0.005273140872946,1.0,1.0,True,True,2.9760956175298805,1.4026960007566012,0.0121145430129142,0.496837549933422,0.4754991845074444
baseline,0.0,6,5,periodic,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.9447151424287856,1.0,0.0552848575712143,0.3632734530938123,False,True,1.0,0.0053960955687235,1.0,1.0,True,True,2.908366533864542,1.864848273929124,0.0611693096467898,0.6016230056791483,0.4776421075474505
baseline,0.0,6,6,gaussian,0.2,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,1.0,1.0,0.0,1.0,False,False,1.0,0.0049676496974615,1.0,1.0,True,True,3.051792828685259,1.2014710326674591,-0.0015870594906599,0.406515613451589,0.4526650631859825
baseline,0.0,6,7,gaussian,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,1.0,0.9841630414069168,-0.0158369585930833,1.0,False,False,1.0,0.0057681180020596,1.0,1.0,True,True,3.195219123505976,1.8178335941139585,0.137926876908015,0.6044415068511535,0.522856408321933
baseline,0.0,7,0,gaussian,0.2,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.9325745818244524,0.9931339630047156,0.0605593811802629,0.4011976047904191,False,True,1.0,0.0050915419140082,1.0,1.0,True,True,3.1075697211155378,1.184386501350466,0.0739060047730197,0.4403050970276454,0.4855159403711284
baseline,0.0,7,1,tinnov,0.2,4.0,4.964583905619269,6.206923406679964,,1.0,1.0,0.0,1.0,False,False,1.0,0.0061466282817426,1.0,1.0,True,True,2.9721115537848606,1.2187198248408595,0.0289464505197866,0.4343235078457252,0.4743722921187197
baseline,0.0,7,2,periodic,0.2,4.0,4.964583905619269,6.206923406679964,2.775557561562892e-17,0.8881920415224913,1.0,0.1118079584775086,0.2195608782435129,False,True,1.0,0.0050382515495522,1.0,1.0,True,True,3.147410358565737,1.2928639827224622,-0.0654280851669478,0.4358767014063639,0.4507379782798695
baseline,0.0,7,3,gaussian,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,1.0,0.8586786842077211,-0.1413213157922789,1.0,False,False,1.0,0.0054854936269935,1.0,1.0,True,True,2.816733067729084,1.7048906930829053,0.0094848955393695,0.5862259646971223,0.4707313067615508
baseline,0.0,7,4,periodic,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.4532560434139122,0.8089869385721404,0.3557308951582282,0.029940119760479,True,True,1.0,0.0051592294452584,1.0,1.0,True,True,3.047808764940239,1.4357783052808704,0.0360349210426661,0.5081790730653092,0.4627108761704679
baseline,0.0,7,5,periodic,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,1.0,0.9536032625075348,-0.0463967374924653,1.0,False,False,1.0,0.0056538621644667,1.0,1.0,True,True,2.860557768924303,1.7898780500117173,0.1221738806098525,0.598533360377067,0.4836458557841513
baseline,0.0,7,6,tinnov,0.8,4.0,4.964583905619269,6.206923406679964,,0.5402641421224872,0.9065689487111188,0.3663048065886315,0.0139720558882235,True,True,1.0,0.0055079256401021,1.0,1.0,True,True,3.03187250996016,1.7512033653388683,0.1142085629107028,0.5974863520843827,0.4971240698395981
baseline,0.0,7,7,gaussian,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.8465690624075717,0.9134200664853428,0.0668510040777712,0.405189620758483,False,True,1.0,0.0047400392182045,1.0,1.0,True,True,2.9760956175298805,1.4363751600536123,0.0347049196250799,0.5039225443072817,0.4750294845087153
baseline,0.0,8,0,periodic,0.2,4.0,4.964583905619269,6.206923406679964,2.775557561562892e-17,1.0,1.0,0.0,1.0,False,False,1.0,0.0048833448867389,1.0,1.0,True,True,2.9681274900398407,1.1461785109508087,0.005393689781862,0.4112708608300337,0.4808442901650229
baseline,0.0,8,1,tinnov,0.5,4.0,4.964583905619269,6.206923406679964,,1.0,0.8298912898318469,-0.1701087101681531,1.0,False,False,1.0,0.0063634068241315,1.0,1.0,True,True,3.03187250996016,1.413854357106431,0.0971888582571935,0.5126399053572878,0.492507779856301
baseline,0.0,8,2,periodic,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.9340022842225484,0.8870388430965415,-0.046963441126007,0.5988023952095808,False,False,1.0,0.0052025475393508,1.0,1.0,True,True,3.0358565737051797,1.3722887660826155,-0.1532603750982109,0.4924827917585694,0.465938757655293
baseline,0.0,8,3,tinnov,0.2,4.0,4.964583905619269,6.206923406679964,,1.0,0.9682480819929956,-0.0317519180070042,1.0,False,False,1.0,0.0063180136777427,1.0,1.0,True,True,2.9760956175298805,1.1288618068236238,-0.0006041661992563,0.4383714905947001,0.4933090728599955
baseline,0.0,8,4,gaussian,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.6619117126680821,1.0,0.3380882873319178,0.0459081836327345,True,True,1.0,0.004810155199655,1.0,1.0,True,True,2.912350597609562,1.4803785899261022,0.0256219734141078,0.5097057327807456,0.4886023817887784
baseline,0.0,8,5,tinnov,0.8,4.0,4.964583905619269,6.206923406679964,,0.7176450865642526,0.7485209923664122,0.0308759058021595,0.4331337325349301,False,True,1.0,0.0060957062136624,1.0,1.0,True,True,2.9243027888446216,1.9368123408779392,0.090913976392037,0.5955383901812475,0.4369325822283934
baseline,0.0,8,6,gaussian,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.692416250231353,0.8450154898520914,0.1525992396207384,0.2455089820359281,False,True,1.0,0.0056559126069299,1.0,1.0,True,True,2.8366533864541834,1.6916749389237151,0.0031787107797157,0.574402866482577,0.4781521846037252
baseline,0.0,8,7,gaussian,0.2,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.9316781665845244,0.9402643956334592,0.0085862290489346,0.4810379241516966,False,True,1.0,0.004700349546992,1.0,1.0,True,True,3.051792828685259,1.1981504558480836,-0.0823592100442934,0.4217286424958622,0.4585627613973801
baseline,0.0,9,0,tinnov,0.5,4.0,4.964583905619269,6.206923406679964,,1.0,0.7296612755171227,-0.2703387244828773,1.0,False,False,1.0,0.0058997853603153,1.0,1.0,True,True,3.119521912350597,1.5466379713624283,0.0052674094893483,0.5303546802400004,0.4941165921024468
baseline,0.0,9,1,periodic,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.85411051212938,1.0,0.1458894878706199,0.1576846307385229,False,True,1.0,0.0049850825948949,1.0,1.0,True,True,3.01593625498008,1.3712126470488128,0.1142866829400596,0.5065226660903855,0.4964669593276979
baseline,0.0,9,2,gaussian,0.2,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.8475808690823268,1.0,0.1524191309176732,0.1596806387225549,False,True,1.0,0.005138789619079,1.0,1.0,True,True,2.98804780876494,1.1586572518205691,-0.0328370126098175,0.4300207519416883,0.4769059002584389
baseline,0.0,9,3,tinnov,0.8,4.0,4.964583905619269,6.206923406679964,,0.5088444444444444,0.7338468733353015,0.2250024288908571,0.0958083832335329,False,True,1.0,0.0065416334614825,1.0,1.0,True,True,2.8685258964143427,1.724745323981575,0.0529039021300207,0.5877255064056197,0.4882784010532125
baseline,0.0,9,4,periodic,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,1.0,0.9740850406593656,-0.0259149593406344,1.0,False,False,1.0,0.0059024127389454,1.0,1.0,True,True,2.912350597609562,1.8873364029230315,0.0070866566820997,0.5976435015745005,0.457578541048049
baseline,0.0,9,5,tinnov,0.2,4.0,4.964583905619269,6.206923406679964,,1.0,1.0,0.0,1.0,False,False,1.0,0.0058373362795978,1.0,1.0,True,True,2.908366533864542,1.285674099279171,-0.0956090449998096,0.410546257271862,0.4305661938755829
baseline,0.0,9,6,gaussian,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.8536777113054149,0.8727512379963078,0.0190735266908929,0.4650698602794411,False,True,1.0,0.0048781903320563,1.0,1.0,True,True,3.0358565737051797,1.4945815692287592,0.0730396567936425,0.4959829104360965,0.4718584864099
baseline,0.0,9,7,gaussian,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.8828473336900303,0.8998374569402181,0.0169901232501877,0.4730538922155688,False,True,1.0,0.0062597227018871,1.0,1.0,True,True,2.952191235059761,1.7117199649269592,0.1517224489419651,0.5845901333824021,0.512484345938476
baseline,0.0,10,0,periodic,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.8795991858462502,0.8116379807634828,-0.0679612050827673,0.5948103792415169,False,False,1.0,0.0050319641273622,1.0,1.0,True,True,3.099601593625498,1.4809681878903669,-0.0209209908015001,0.5217761030541371,0.4772893896274655
baseline,0.0,10,1,periodic,0.2,4.0,4.964583905619269,6.206923406679964,2.775557561562892e-17,0.9956464259664478,0.9678588921542436,-0.0277875338122043,0.5429141716566867,False,False,1.0,0.0052540261342624,1.0,1.0,True,True,3.0717131474103585,1.2021049986069234,-0.0205887884587726,0.4385919218053759,0.4700531481741927
baseline,0.0,10,2,tinnov,0.8,4.0,4.964583905619269,6.206923406679964,,0.754569554904423,0.9170690934828792,0.1624995385784561,0.1796407185628742,False,True,1.0,0.0067814642744117,1.0,1.0,True,True,2.8764940239043826,1.7821283157027792,0.0216873482256867,0.5921287917765536,0.4576417230983441
baseline,0.0,10,3,gaussian,0.2,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.9985484134772652,1.0,0.0014515865227346,0.4471057884231537,False,True,1.0,0.0049955428423334,1.0,1.0,True,True,2.896414342629482,1.1384388081726886,-0.0643924842578609,0.422088667714127,0.4692448488284712
baseline,0.0,10,4,tinnov,0.5,4.0,4.964583905619269,6.206923406679964,,0.7125824454591578,0.8879237017488846,0.1753412562897267,0.2455089820359281,False,True,1.0,0.0059695516437531,1.0,1.0,True,True,2.99601593625498,1.4572199913985853,-0.0639107355070082,0.5184654217517034,0.4700927320655244
baseline,0.0,10,5,gaussian,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.7700320512820513,0.9706485302387344,0.200616478956683,0.1836327345309381,False,True,1.0,0.0051081724585562,1.0,1.0,True,True,3.0358565737051797,1.4972448679385546,0.0295684782069051,0.5148139263770978,0.488776902887139
baseline,0.0,10,6,gaussian,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.867192760942761,0.928057886779406,0.0608651258366449,0.3652694610778443,False,True,1.0,0.005828296886408,1.0,1.0,True,True,3.0717131474103585,1.790534166938614,0.0807760212062834,0.6012957497932377,0.4996883339670833
baseline,0.0,10,7,periodic,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,1.0,0.9315776979137936,-0.0684223020862064,1.0,False,False,1.0,0.0053576174389401,1.0,1.0,True,True,2.804780876494024,1.789115233437677,0.0413281615135855,0.5913446959317514,0.4801315391637106
baseline,0.0,11,0,periodic,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.8420320111343076,0.7724455515871596,-0.069586459547148,0.6506986027944112,False,False,1.0,0.0049545742134498,1.0,1.0,True,True,3.1593625498007967,1.3590855520828522,0.0791273784420917,0.5075609230932256,0.5125648220857071
baseline,0.0,11,1,periodic,0.2,4.0,4.964583905619269,6.206923406679964,2.775557561562892e-17,1.0,1.0,0.0,1.0,False,False,1.0,0.0048542508950495,1.0,1.0,True,True,3.0278884462151394,1.198945055671817,0.0467127759647497,0.4217230271879432,0.4781807806178549
baseline,0.0,11,2,gaussian,0.2,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,1.0,1.0,0.0,1.0,False,False,1.0,0.0050163520929134,1.0,1.0,True,True,3.0,1.2206718808252488,-0.0080541187818496,0.4103495801067545,0.4504426542574762
baseline,0.0,11,3,gaussian,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.8846391593262247,1.0,0.1153608406737752,0.1756487025948103,False,True,1.0,0.0058710617842255,1.0,1.0,True,True,2.948207171314741,1.872772720395972,0.0527250928620914,0.6066958193662938,0.4565299092817916
baseline,0.0,11,4,periodic,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.7776238695707554,0.7714526833654411,-0.0061711862053142,0.5129740518962076,False,False,1.0,0.0065263456951586,1.0,1.0,True,True,2.928286852589641,1.803835183134755,0.146411867102487,0.6038242811312139,0.5129519589230289
baseline,0.0,11,5,tinnov,0.8,4.0,4.964583905619269,6.206923406679964,,1.0,0.9772042331027662,-0.0227957668972338,1.0,False,False,1.0,0.0059579425823347,1.0,1.0,True,True,3.087649402390438,1.924958439192692,0.158263590576605,0.6074421249419362,0.523701732590032
baseline,0.0,11,6,gaussian,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.8366818708369533,0.8820635958246801,0.0453817249877267,0.4351297405189621,False,True,1.0,0.0050788995466068,1.0,1.0,True,True,2.98804780876494,1.4707833826469816,-0.0575565734041633,0.5096762369187817,0.4604403492125418
baseline,0.0,11,7,tinnov,0.5,4.0,4.964583905619269,6.206923406679964,,0.8975384132957039,0.98402621261373,0.0864877993180261,0.3532934131736527,False,True,1.0,0.0062585815070818,1.0,1.0,True,True,2.908366533864542,1.4652582686815925,-0.0266023924299232,0.5078872423095362,0.4606919245818801
baseline,0.0,12,0,gaussian,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,1.0,0.9369272958606348,-0.0630727041393652,1.0,False,False,1.0,0.0064305078501607,1.0,1.0,True,True,2.9641434262948207,1.7477102730579814,0.109363648009862,0.5963814249381826,0.4812225108966012
baseline,0.0,12,1,gaussian,0.2,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,1.0,1.0,0.0,1.0,False,False,1.0,0.0050086308752136,1.0,1.0,True,True,3.051792828685259,1.2047824574706631,-0.0483622435502333,0.4436493769781334,0.4929489427579404
baseline,0.0,12,2,periodic,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.890763232868496,0.8726919142932436,-0.0180713185752524,0.5469061876247505,False,False,1.0,0.0058165779409217,1.0,1.0,True,True,2.796812749003984,1.8858219700665464,0.0553790439116857,0.6000382218040691,0.4378574164808421
baseline,0.0,12,3,tinnov,0.8,4.0,4.964583905619269,6.206923406679964,,0.6183432934926959,0.961580767606668,0.3432374741139722,0.0379241516966067,True,True,1.0,0.0066229105476038,1.0,1.0,True,True,2.780876494023905,1.6971363356308136,0.1842190619893776,0.5863555068795396,0.5049528184298937
baseline,0.0,12,4,periodic,0.2,4.0,4.964583905619269,6.206923406679964,2.775557561562892e-17,1.0,1.0,0.0,1.0,False,False,1.0,0.0052023769296508,1.0,1.0,True,True,3.0756972111553784,1.2648508297290737,0.0310573501029224,0.4438062383211153,0.4931462805329385
baseline,0.0,12,5,periodic,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.8386214878671775,0.946730952584679,0.1081094647175014,0.2894211576846307,False,True,1.0,0.0050194649499187,1.0,1.0,True,True,3.147410358565737,1.4524958828764984,0.0255960079497535,0.5222819216182047,0.4820336419179252
baseline,0.0,12,6,tinnov,0.2,4.0,4.964583905619269,6.206923406679964,,0.8288573206138532,0.9408842635765188,0.1120269429626656,0.2854291417165668,False,True,1.0,0.0062983867910029,1.0,1.0,True,True,2.956175298804781,1.1817299903392238,0.067712647400074,0.4299956985699217,0.4867758291081373
baseline,0.0,12,7,gaussian,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.715053291168892,0.8284716864072195,0.1134183952383274,0.311377245508982,False,True,1.0,0.005183858841964,1.0,1.0,True,True,2.904382470119522,1.3795680068735712,-0.0591003587030896,0.4907156384230744,0.431204259650954
baseline,0.0,13,0,tinnov,0.2,4.0,4.964583905619269,6.206923406679964,,0.6448576675849403,0.9099820958792648,0.2651244282943245,0.1197604790419161,False,True,1.0,0.0062692337432292,1.0,1.0,True,True,3.1274900398406373,1.2238016640162743,-0.0072770962570845,0.4391771141467333,0.4710635827238952
baseline,0.0,13,1,tinnov,0.8,4.0,4.964583905619269,6.206923406679964,,1.0,0.8401076453634599,-0.15989235463654,1.0,False,False,1.0,0.0061321959529619,1.0,1.0,True,True,2.7848605577689245,1.8578813171255024,0.0471800341971826,0.5992443575381963,0.4256374985012126
baseline,0.0,13,2,gaussian,0.2,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,1.0,0.925540986504436,-0.0744590134955639,1.0,False,False,1.0,0.0050117423072068,1.0,1.0,True,True,2.864541832669323,1.1764529413242275,-0.0471838543289368,0.408749130737135,0.4312823791655192
baseline,0.0,13,3,periodic,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,1.0,0.7596721209054643,-0.2403278790945356,1.0,False,False,1.0,0.0050006438012744,1.0,1.0,True,True,3.0,1.408567976712491,-0.0603017806558387,0.4937713408158929,0.4634794156706507
baseline,0.0,13,4,gaussian,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.8524484536082474,0.931984927874006,0.0795364742657586,0.3652694610778443,False,True,1.0,0.0050159251997105,1.0,1.0,True,True,2.896414342629482,1.4954203301340907,0.0060617097153994,0.4929947261992584,0.4692448488284712
baseline,0.0,13,5,periodic,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.8942042318307267,1.0,0.1057957681692732,0.2754491017964072,False,True,1.0,0.0064854091452668,1.0,1.0,True,True,3.187250996015936,1.8426111768230409,0.1294327867254876,0.6014915912176187,0.4934294063590506
baseline,0.0,13,6,gaussian,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,1.0,0.9152376048855848,-0.0847623951144151,1.0,False,False,1.0,0.0063813778537747,1.0,1.0,True,True,3.0796812749003983,1.949978419026552,0.2047998115081034,0.6054500503090414,0.496865902260186
baseline,0.0,13,7,tinnov,0.5,4.0,4.964583905619269,6.206923406679964,,0.7940084388185654,0.9361247739700576,0.1421163351514921,0.2654690618762475,False,True,1.0,0.0061452031130246,1.0,1.0,True,True,2.900398406374502,1.497022223777428,0.04,0.5191619337377997,0.4687473843938575
baseline,0.0,14,0,tinnov,0.2,4.0,4.964583905619269,6.206923406679964,,0.6502123142250531,0.9831214359982072,0.3329091217731541,0.0638722554890219,False,True,1.0,0.0066398109480584,1.0,1.0,True,True,3.055776892430279,1.2548219719540734,-0.0117697569540247,0.4301848617427846,0.4607795664030204
baseline,0.0,14,1,tinnov,0.8,4.0,4.964583905619269,6.206923406679964,,0.9645373414748708,1.0,0.0354626585251292,0.3852295409181637,False,True,1.0,0.0071958180660985,1.0,1.0,True,True,2.9243027888446216,1.8762106349144083,0.1353148386470534,0.6041871559285164,0.4816821416519122
baseline,0.0,14,2,gaussian,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.8096442421176867,0.9473045190772554,0.1376602769595687,0.2874251497005988,False,True,1.0,0.0049480261949001,1.0,1.0,True,True,3.0199203187251,1.5549694126023772,-0.0398510537157344,0.5297623400790072,0.4522131798750023
baseline,0.0,14,3,gaussian,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,1.0,0.9202875793241762,-0.0797124206758238,1.0,False,False,1.0,0.0060031850913338,1.0,1.0,True,True,2.641434262948207,1.9058821546757052,0.0814878349640332,0.5844811040999027,0.419124203327855
baseline,0.0,14,4,gaussian,0.2,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.792988184079602,0.9725473458982064,0.1795591618186043,0.1896207584830339,False,True,1.0,0.0048204461074208,1.0,1.0,True,True,2.8844621513944224,1.14253057076876,-0.0711602233209813,0.4222731716902549,0.4672444268438742
baseline,0.0,14,5,periodic,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,1.0,0.8781563484855839,-0.1218436515144161,1.0,False,False,1.0,0.004919232283328,1.0,1.0,True,True,3.091633466135458,1.4266842709861285,-0.0353083718535241,0.5213764761022899,0.4751151934460659
baseline,0.0,14,6,tinnov,0.5,4.0,4.964583905619269,6.206923406679964,,0.583097458097458,1.0,0.4169025419025419,0.0239520958083832,True,True,1.0,0.0057755114453676,1.0,1.0,True,True,3.03187250996016,1.4278742173451549,-0.0456557406031439,0.5187336818400227,0.4720492772690849
baseline,0.0,14,7,periodic,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,1.0,1.0,0.0,1.0,False,False,1.0,0.0057257986409642,1.0,1.0,True,True,3.203187250996016,1.9624334943934136,0.0780860799855907,0.6270039070394826,0.4825127081981397
baseline,0.0,15,0,periodic,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.9449038045827928,0.9017476239346828,-0.04315618064811,0.5988023952095808,False,False,1.0,0.00594511688865,1.0,1.0,True,True,3.0239043824701195,1.8680118899879017,0.1145291848021437,0.6136476389319743,0.5268641472122242
baseline,0.0,15,1,tinnov,0.8,4.0,4.964583905619269,6.206923406679964,,0.6686451084731887,0.8322723697519377,0.163627261278749,0.1536926147704591,False,True,1.0,0.006817499292654,1.0,1.0,True,True,3.01195219123506,1.793041156068582,0.1701761734095347,0.5992487847989393,0.518549744623454
baseline,0.0,15,2,tinnov,0.2,4.0,4.964583905619269,6.206923406679964,,0.8480740740740741,1.0,0.1519259259259259,0.1916167664670658,False,True,1.0,0.005800660585707,1.0,1.0,True,True,2.904382470119522,1.2555933491769875,0.0169752637315675,0.4417093120930315,0.4521543101128311
baseline,0.0,15,3,periodic,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.7058823529411765,0.9713738922851548,0.2654915393439784,0.1317365269461078,False,True,1.0,0.0050851684556467,1.0,1.0,True,True,2.940239043824701,1.380143167204604,-0.0164134241582434,0.5177494620390404,0.4853735862326654
