mechanism,kappa,cohort_replicate,n_units,positive_units,sign_gate_6of8,aggregate_stat_mean_delta,aggregate_p,aggregate_reject_005,full_gate_pass,mean_delta_theta,median_delta_theta,mean_theta_obs,mean_theta_null_center,unit_native_reject_fraction,unit_positive_fraction,native_null_valid_fraction_min,native_spectral_error_median,native_count_exact_fraction_min,native_group_count_exact_fraction_min,injection_multiset_exact_all,injection_event_count_exact_all
baseline,0.0,66,8,4,False,0.1181925800535785,0.0978043912175648,False,False,0.1181925800535785,0.0941424921089591,0.8586833931992481,0.9768759732528266,0.125,0.5,1.0,0.0054948314788352,1.0,1.0,True,True
baseline,0.0,67,8,2,False,0.0024801067980458,0.9261477045908184,False,False,0.0024801067980458,0.0,0.9644169876164638,0.9668970944145096,0.0,0.25,1.0,0.0056288892272479,1.0,1.0,True,True
baseline,0.0,68,8,3,False,0.0818116848847554,0.2155688622754491,False,False,0.0818116848847554,0.0,0.8482805230477657,0.930092207932521,0.125,0.375,1.0,0.0053524927053733,1.0,1.0,True,True
baseline,0.0,69,8,0,False,-0.0293731334800051,0.998003992015968,False,False,-0.0293731334800051,-0.0047205857899077,0.9940918578339576,0.9647187243539525,0.0,0.0,1.0,0.0058010041467736,1.0,1.0,True,True
baseline,0.0,70,8,2,False,-0.0216725145571218,0.9221556886227544,False,False,-0.0216725145571218,-0.00290987560427,0.9426581491467276,0.9209856345896056,0.0,0.25,1.0,0.0056569041834118,1.0,1.0,True,True
baseline,0.0,71,8,3,False,0.0219510739550735,0.7884231536926147,False,False,0.0219510739550735,0.0,0.9344222529400416,0.9563733268951152,0.0,0.375,1.0,0.0059024007858777,1.0,1.0,True,True
baseline,0.0,72,8,6,True,0.1821540603853744,0.0099800399201596,True,True,0.1821540603853744,0.1513183236425567,0.7666868141929558,0.94884087457833,0.25,0.75,1.0,0.0054449047469733,1.0,1.0,True,True
baseline,0.0,73,8,3,False,-0.0049853116078385,0.936127744510978,False,False,-0.0049853116078385,-0.0062406677625765,0.965750453171646,0.9607651415638074,0.0,0.375,1.0,0.0055372037760234,1.0,1.0,True,True
baseline,0.0,74,8,3,False,-0.0030833885485074,0.8502994011976048,False,False,-0.0030833885485074,0.0,0.934350021981008,0.9312666334325006,0.0,0.375,1.0,0.0056437764300192,1.0,1.0,True,True
baseline,0.0,75,8,5,False,0.0943387900606596,0.1636726546906187,False,False,0.0943387900606596,0.1102255492616849,0.8611639707526877,0.9555027608133472,0.0,0.625,1.0,0.0057074705771492,1.0,1.0,True,True
baseline,0.0,76,8,2,False,-0.0177356279710582,0.9540918163672656,False,False,-0.0177356279710582,-0.0079953325556819,0.9599241172933344,0.9421884893222764,0.0,0.25,1.0,0.0054923791260145,1.0,1.0,True,True
baseline,0.0,77,8,6,True,0.0745276246884828,0.3053892215568862,False,False,0.0745276246884828,0.0873897342591605,0.8719581383033388,0.9464857629918216,0.0,0.75,1.0,0.0052669716202668,1.0,1.0,True,True
baseline,0.0,78,8,6,True,0.1601576220084903,0.0139720558882235,True,True,0.1601576220084903,0.1981011273177102,0.8159956197008726,0.976153241709363,0.125,0.75,1.0,0.0053759046798207,1.0,1.0,True,True
baseline,0.0,79,8,3,False,0.0021443926907767,0.8922155688622755,False,False,0.0021443926907767,0.0,0.9652168939662298,0.9673612866570066,0.0,0.375,1.0,0.0053669164309087,1.0,1.0,True,True
baseline,0.0,80,8,3,False,0.0263688947853131,0.8283433133732535,False,False,0.0263688947853131,0.0,0.9630615952995571,0.9894304900848704,0.0,0.375,1.0,0.0056355687274137,1.0,1.0,True,True
baseline,0.0,81,8,3,False,-0.0020770966478729,0.8642714570858283,False,False,-0.0020770966478729,0.0,0.9457758191309896,0.9436987224831168,0.0,0.375,1.0,0.0057702299346357,1.0,1.0,True,True
baseline,0.0,82,8,3,False,0.0002146696689461,0.8283433133732535,False,False,0.0002146696689461,-0.0212552817862554,0.9335873688608556,0.9338020385298016,0.0,0.375,1.0,0.0055637569918829,1.0,1.0,True,True
baseline,0.0,83,8,4,False,0.0449638796394423,0.5948103792415169,False,False,0.0449638796394423,0.007989645146384,0.920832891349778,0.9657967709892206,0.0,0.5,1.0,0.0055885021735717,1.0,1.0,True,True
baseline,0.0,84,8,2,False,-0.0142412400322652,0.93812375249501,False,False,-0.0142412400322652,-0.0002072499297421,0.9499268098669484,0.9356855698346832,0.0,0.25,1.0,0.005648707760328,1.0,1.0,True,True
baseline,0.0,85,8,5,False,0.0980823700581119,0.1716566866267465,False,False,0.0980823700581119,0.0585081011384653,0.8668092261960407,0.9648915962541528,0.125,0.625,1.0,0.0053637437908405,1.0,1.0,True,True
baseline,0.0,86,8,5,False,0.0764579261139587,0.3353293413173652,False,False,0.0764579261139587,0.0684214168196073,0.8995759857108909,0.9760339118248498,0.0,0.625,1.0,0.0054943386644479,1.0,1.0,True,True
baseline,0.0,87,8,3,False,0.048802154735399,0.5369261477045908,False,False,0.048802154735399,0.0,0.9111643304239372,0.9599664851593364,0.0,0.375,1.0,0.0055280288763405,1.0,1.0,True,True
baseline,0.0,88,8,3,False,0.0532759250077136,0.4391217564870259,False,False,0.0532759250077136,0.0,0.8702454312775185,0.923521356285232,0.0,0.375,1.0,0.0053388829637214,1.0,1.0,True,True
baseline,0.0,89,8,3,False,0.039206196211921,0.5828343313373253,False,False,0.039206196211921,0.0,0.9253631054356182,0.9645693016475392,0.0,0.375,1.0,0.0054451658668106,1.0,1.0,True,True
baseline,0.0,90,8,3,False,0.0515260628766357,0.4610778443113772,False,False,0.0515260628766357,0.0,0.9056038463938728,0.9571299092705086,0.125,0.375,1.0,0.0053907409589816,1.0,1.0,True,True
baseline,0.0,91,8,4,False,0.0066919235920932,0.8003992015968064,False,False,0.0066919235920932,0.0094135802469135,0.9271185724864568,0.9338104960785504,0.0,0.5,1.0,0.0057069120535353,1.0,1.0,True,True
baseline,0.0,92,8,5,False,0.0863258882332199,0.18562874251497,False,False,0.0863258882332199,0.0914634847527691,0.8714546470634683,0.9577805352966882,0.0,0.625,1.0,0.0059247617675639,1.0,1.0,True,True
baseline,0.0,93,8,7,True,0.1026188966479393,0.1177644710578842,False,False,0.1026188966479393,0.0714487700057185,0.8410558330521858,0.9436747297001252,0.0,0.875,1.0,0.0054033967897141,1.0,1.0,True,True
baseline,0.0,94,8,5,False,0.0691349094315968,0.3612774451097804,False,False,0.0691349094315968,0.0497063898212333,0.9045100754847908,0.9736449849163876,0.0,0.625,1.0,0.006110930353508,1.0,1.0,True,True
baseline,0.0,95,8,6,True,0.1081791550747317,0.1816367265469061,False,False,0.1081791550747317,0.0886286039401333,0.8187799612354465,0.9269591163101782,0.0,0.75,1.0,0.0053490207177867,1.0,1.0,True,True
baseline,0.0,96,8,2,False,0.035734404137947,0.7025948103792415,False,False,0.035734404137947,0.0,0.9278813144990108,0.9636157186369578,0.125,0.25,1.0,0.0055962245035921,1.0,1.0,True,True
baseline,0.0,97,8,3,False,-0.0012809211208648,0.8782435129740519,False,False,-0.0012809211208648,0.0,0.9445762980054424,0.9432953768845774,0.0,0.375,1.0,0.0053697934981259,1.0,1.0,True,True
baseline,0.0,98,8,3,False,0.049337734724744,0.4630738522954092,False,False,0.049337734724744,-0.0065054012192663,0.8783041362858874,0.9276418710106316,0.125,0.375,1.0,0.0053640609225521,1.0,1.0,True,True
baseline,0.0,99,8,3,False,0.0353686797812237,0.6846307385229541,False,False,0.0353686797812237,0.0,0.9502525320336264,0.98562121181485,0.0,0.375,1.0,0.0052927482771692,1.0,1.0,True,True
baseline,0.0,100,8,6,True,0.0996506415227104,0.1876247504990019,False,False,0.0996506415227104,0.0777470723461763,0.8800430911168138,0.979693732639524,0.125,0.75,1.0,0.0056409663583152,1.0,1.0,True,True
baseline,0.0,101,8,4,False,0.028090414186152,0.6726546906187625,False,False,0.028090414186152,0.0048899461745482,0.924760644920852,0.952851059107004,0.0,0.5,1.0,0.0054531620633208,1.0,1.0,True,True
baseline,0.0,102,8,3,False,0.072175089657789,0.3493013972055888,False,False,0.072175089657789,0.0,0.8887083199110388,0.960883409568828,0.0,0.375,1.0,0.005545643360066,1.0,1.0,True,True
baseline,0.0,103,8,5,False,0.0183813659540403,0.8023952095808383,False,False,0.0183813659540403,0.010104676344129,0.9451993762670134,0.9635807422210538,0.0,0.625,1.0,0.0052998273413155,1.0,1.0,True,True
baseline,0.0,104,8,2,False,-0.0032345629802042,0.8862275449101796,False,False,-0.0032345629802042,-0.0003376540330611,0.9464388947093392,0.9432043317291348,0.0,0.25,1.0,0.0056571186345617,1.0,1.0,True,True
baseline,0.0,105,8,3,False,0.0473190436115889,0.564870259481038,False,False,0.0473190436115889,0.0,0.91427470288442,0.9615937464960088,0.0,0.375,1.0,0.005431850581253,1.0,1.0,True,True
baseline,0.0,106,8,2,False,0.0462131251475329,0.5688622754491018,False,False,0.0462131251475329,-0.0042275384386203,0.918435915451392,0.964649040598925,0.0,0.25,1.0,0.0053279818145367,1.0,1.0,True,True
baseline,0.0,107,8,4,False,0.0573710572890676,0.4171656686626746,False,False,0.0573710572890676,0.0529264014962556,0.87651522578272,0.9338862830717876,0.0,0.5,1.0,0.0055847326812066,1.0,1.0,True,True
baseline,0.0,108,8,4,False,0.0475649463761002,0.4770459081836327,False,False,0.0475649463761002,0.0301458976264429,0.9012103782599478,0.948775324636048,0.0,0.5,1.0,0.0058679387205331,1.0,1.0,True,True
baseline,0.0,109,8,3,False,0.0143029102447989,0.7465069860279441,False,False,0.0143029102447989,0.0,0.9297404941761156,0.9440434044209144,0.0,0.375,1.0,0.0058497944244046,1.0,1.0,True,True
baseline,0.0,110,8,2,False,0.006814010210512,0.8183632734530938,False,False,0.006814010210512,0.0,0.9406992376295908,0.9475132478401028,0.0,0.25,1.0,0.0055066888219965,1.0,1.0,True,True
baseline,0.0,111,8,1,False,0.0013769169147961,0.872255489021956,False,False,0.0013769169147961,-0.0160205169011847,0.94065134984427,0.9420282667590664,0.125,0.125,1.0,0.0053531687154885,1.0,1.0,True,True
baseline,0.0,112,8,5,False,0.1213909436409174,0.0898203592814371,False,False,0.1213909436409174,0.1558457662423683,0.8466589645195336,0.968049908160451,0.0,0.625,1.0,0.0055790225295777,1.0,1.0,True,True
baseline,0.0,113,8,4,False,0.0505727697050019,0.4510978043912175,False,False,0.0505727697050019,0.0123587913073837,0.8907585849680931,0.941331354673095,0.125,0.5,1.0,0.0055267631768326,1.0,1.0,True,True
baseline,0.0,114,8,7,True,0.2029671328504273,0.0039920159680638,True,True,0.2029671328504273,0.1675377717695528,0.7396457021826515,0.9426128350330788,0.125,0.875,1.0,0.0055054463418433,1.0,1.0,True,True
baseline,0.0,115,8,7,True,0.1971865892430941,0.0039920159680638,True,True,0.1971865892430941,0.2182800757192949,0.7407488995999092,0.9379354888430034,0.25,0.875,1.0,0.0052503014423469,1.0,1.0,True,True
baseline,0.0,116,8,2,False,-0.029644104973164,0.9560878243512974,False,False,-0.029644104973164,-0.0126908444195028,0.954585134076016,0.924941029102852,0.0,0.25,1.0,0.0054540925454599,1.0,1.0,True,True
baseline,0.0,117,8,4,False,0.059247630336567,0.4610778443113772,False,False,0.059247630336567,0.0051821005962153,0.9042343859120624,0.9634820162486296,0.0,0.5,1.0,0.0055771609733644,1.0,1.0,True,True
baseline,0.0,118,8,3,False,0.0068068343329427,0.8243512974051896,False,False,0.0068068343329427,0.0,0.9444618873443164,0.9512687216772592,0.0,0.375,1.0,0.0057031591436073,1.0,1.0,True,True
baseline,0.0,119,8,1,False,-0.0368740773509483,0.998003992015968,False,False,-0.0368740773509483,-0.006351626593265,0.9935200375899848,0.9566459602390364,0.0,0.125,1.0,0.0054868882088233,1.0,1.0,True,True
baseline,0.0,120,8,2,False,-0.0322247268773368,0.9500998003992016,False,False,-0.0322247268773368,-0.0360112931605751,0.9517937921186116,0.9195690652412748,0.0,0.25,1.0,0.0057597596316692,1.0,1.0,True,True
baseline,0.0,121,8,6,True,0.1309390429158373,0.0798403193612774,False,False,0.1309390429158373,0.1264686235894689,0.8584150849225837,0.9893541278384208,0.125,0.75,1.0,0.0057327320988377,1.0,1.0,True,True
baseline,0.0,122,8,4,False,0.0712638238471903,0.343313373253493,False,False,0.0712638238471903,0.0590950759559978,0.890008755467993,0.9612725793151832,0.0,0.5,1.0,0.0056921843636282,1.0,1.0,True,True
baseline,0.0,123,8,4,False,0.0845525308727736,0.2654690618762475,False,False,0.0845525308727736,0.0060483870967741,0.8912802319918085,0.975832762864582,0.125,0.5,1.0,0.0051987079479628,1.0,1.0,True,True
baseline,0.0,124,8,3,False,0.0918384043381316,0.281437125748503,False,False,0.0918384043381316,0.0,0.8778632705761942,0.9697016749143258,0.125,0.375,1.0,0.0055611804986976,1.0,1.0,True,True
baseline,0.0,125,8,3,False,0.0205745358408292,0.6926147704590818,False,False,0.0205745358408292,-0.0089047970136564,0.929065412179462,0.9496399480202914,0.0,0.375,1.0,0.0054298607255629,1.0,1.0,True,True
baseline,0.0,126,8,4,False,0.0626715970320025,0.4431137724550898,False,False,0.0626715970320025,0.0013446443880091,0.8867743919466867,0.9494459889786891,0.0,0.5,1.0,0.0055523429483207,1.0,1.0,True,True
baseline,0.0,127,8,0,False,-0.0721150099229406,1.0,False,False,-0.0721150099229406,-0.0489657138413958,1.0,0.9278849900770594,0.0,0.0,1.0,0.0055165920916076,1.0,1.0,True,True
baseline,0.0,128,8,4,False,0.0195792168056923,0.6706586826347305,False,False,0.0195792168056923,-0.0247908334571964,0.9101842503696084,0.9297634671753008,0.125,0.5,1.0,0.0058484614944392,1.0,1.0,True,True
baseline,0.0,129,8,6,True,0.1302352851731746,0.0738522954091816,False,False,0.1302352851731746,0.1200447226685479,0.8292074795578543,0.959442764731029,0.125,0.75,1.0,0.0057353885754187,1.0,1.0,True,True
baseline,0.0,130,8,4,False,0.0524668394123878,0.5089820359281437,False,False,0.0524668394123878,0.0136512650719731,0.9091531195091864,0.961619958921574,0.125,0.5,1.0,0.0056840613054785,1.0,1.0,True,True
baseline,0.0,131,8,2,False,0.00487146149506,0.8383233532934131,False,False,0.00487146149506,0.0,0.9348518957552177,0.9397233572502776,0.0,0.25,1.0,0.0058386091323897,1.0,1.0,True,True
baseline,0.0,132,8,6,True,0.03808677984181,0.5548902195608783,False,False,0.03808677984181,0.0411721777948265,0.8938589047276622,0.9319456845694722,0.0,0.75,1.0,0.0055228337903309,1.0,1.0,True,True
baseline,0.0,133,8,5,False,0.0535144694393211,0.4570858283433133,False,False,0.0535144694393211,0.0141953972357203,0.8857496545461112,0.9392641239854324,0.0,0.625,1.0,0.0056071223275061,1.0,1.0,True,True
baseline,0.0,134,8,5,False,0.1560797054149504,0.029940119760479,True,False,0.1560797054149504,0.15438502982341,0.8111117429933067,0.9671914484082572,0.125,0.625,1.0,0.0056412186346058,1.0,1.0,True,True
baseline,0.0,135,8,4,False,0.0716910955952652,0.3033932135728543,False,False,0.0716910955952652,0.0320256883070544,0.8730330659508609,0.9447241615461262,0.0,0.5,1.0,0.0055240267492924,1.0,1.0,True,True
baseline,0.0,136,8,2,False,-0.0045105205719064,0.9540918163672656,False,False,-0.0045105205719064,0.0,0.98008577582391,0.9755752552520036,0.0,0.25,1.0,0.0061043736810832,1.0,1.0,True,True
baseline,0.0,137,8,3,False,0.0075463846373855,0.8203592814371258,False,False,0.0075463846373855,-0.0121321937383358,0.9422424020743486,0.9497887867117342,0.0,0.375,1.0,0.0060908230665886,1.0,1.0,True,True
baseline,0.0,138,8,1,False,-0.0417362477855878,0.9920159680638724,False,False,-0.0417362477855878,-0.0150756781859495,0.9929736635220126,0.9512374157364248,0.0,0.125,1.0,0.0053325646850588,1.0,1.0,True,True
baseline,0.0,139,8,4,False,0.0098994716872077,0.7864271457085829,False,False,0.0098994716872077,0.0317411069648032,0.9369439732275232,0.946843444914731,0.0,0.5,1.0,0.0053199568747384,1.0,1.0,True,True
baseline,0.0,140,8,4,False,-0.0035136466607551,0.8782435129740519,False,False,-0.0035136466607551,0.0033124453408165,0.9465936353783164,0.9430799887175614,0.0,0.5,1.0,0.0058116317497799,1.0,1.0,True,True
baseline,0.0,141,8,3,False,0.0533411875457229,0.4910179640718562,False,False,0.0533411875457229,0.0,0.9107908280231524,0.9641320155688752,0.0,0.375,1.0,0.0051839936852347,1.0,1.0,True,True
baseline,0.0,142,8,2,False,0.0351436490182181,0.5828343313373253,False,False,0.0351436490182181,-0.0098545724933231,0.901380967899177,0.9365246169173952,0.125,0.25,1.0,0.0055309415629192,1.0,1.0,True,True
baseline,0.0,143,8,6,True,0.1057204893942333,0.1157684630738523,False,False,0.1057204893942333,0.1014505633895077,0.850907131089919,0.9566276204841524,0.0,0.75,1.0,0.0054205319468409,1.0,1.0,True,True
baseline,0.0,144,8,4,False,0.0725418774023273,0.3652694610778443,False,False,0.0725418774023273,0.0137660774441539,0.8979136481874188,0.970455525589746,0.125,0.5,1.0,0.00577462575469,1.0,1.0,True,True
baseline,0.0,145,8,4,False,0.074825365050134,0.2954091816367265,False,False,0.074825365050134,0.0050968709468223,0.8737258765062845,0.9485512415564186,0.125,0.5,1.0,0.0058412939901763,1.0,1.0,True,True
baseline,0.0,146,8,5,False,0.1558006654443507,0.0199600798403193,True,False,0.1558006654443507,0.1148128687329108,0.7834508342262169,0.9392514996705676,0.25,0.625,1.0,0.0060183576848864,1.0,1.0,True,True
baseline,0.0,147,8,6,True,0.1763652675234396,0.0079840319361277,True,True,0.1763652675234396,0.2226514921931126,0.7375353244461114,0.913900591969551,0.25,0.75,1.0,0.0055802541477206,1.0,1.0,True,True
baseline,0.0,148,8,4,False,0.0357707192510342,0.6766467065868264,False,False,0.0357707192510342,0.0147777297506201,0.9261453108326686,0.9619160300837029,0.0,0.5,1.0,0.005481155318595,1.0,1.0,True,True
baseline,0.0,149,8,3,False,0.0311583332098586,0.6966067864271457,False,False,0.0311583332098586,0.0,0.929445993909636,0.9606043271194946,0.0,0.375,1.0,0.0060578727184892,1.0,1.0,True,True
history_feedback,0.25,0,8,4,False,0.0615222140753897,0.373253493013972,False,False,0.0615222140753897,0.0215670144477265,0.8969436324533238,0.9584658465287136,0.125,0.5,1.0,0.0057245112182554,1.0,1.0,True,True
history_feedback,0.25,1,8,4,False,0.0515065906747648,0.4610778443113772,False,False,0.0515065906747648,0.0035907948133011,0.8770361996656713,0.9285427903404362,0.125,0.5,1.0,0.0059144396203151,1.0,1.0,True,True
history_feedback,0.25,2,8,3,False,0.0138447018871848,0.7325349301397206,False,False,0.0138447018871848,-0.0397623298846773,0.9142788421759324,0.9281235440631174,0.0,0.375,1.0,0.0054810409785298,1.0,1.0,True,True
history_feedback,0.25,3,8,7,True,0.0606893462555306,0.3453093812375249,False,False,0.0606893462555306,0.0536613236165173,0.853620172270144,0.9143095185256748,0.125,0.875,1.0,0.0058485788929274,1.0,1.0,True,True
history_feedback,0.25,4,8,6,True,0.1624529610763748,0.0139720558882235,True,True,0.1624529610763748,0.1960905961776985,0.7526075924938795,0.9150605535702544,0.25,0.75,1.0,0.00614496469249,1.0,1.0,True,True
history_feedback,0.25,5,8,4,False,0.105185046271187,0.1117764471057884,False,False,0.105185046271187,0.0482676450322004,0.8471914656156816,0.9523765118868686,0.0,0.5,1.0,0.0054327312386069,1.0,1.0,True,True
history_feedback,0.25,6,8,4,False,0.0515546053333191,0.4151696606786427,False,False,0.0515546053333191,0.0078928708171558,0.8739458708668683,0.9255004762001874,0.0,0.5,1.0,0.0059195463660243,1.0,1.0,True,True
history_feedback,0.25,7,8,3,False,0.0398590263969741,0.4131736526946107,False,False,0.0398590263969741,-0.0310576038158465,0.8199756003062852,0.8598346267032593,0.125,0.375,1.0,0.005381914555968,1.0,1.0,True,True
history_feedback,0.25,8,8,4,False,0.0383133756469092,0.469061876247505,False,False,0.0383133756469092,0.0080001906179847,0.8396854400598877,0.8779988157067968,0.125,0.5,1.0,0.0056676641053794,1.0,1.0,True,True
history_feedback,0.25,9,8,4,False,0.0431457965756013,0.4530938123752495,False,False,0.0431457965756013,0.0407842151457419,0.8642608296809806,0.907406626256582,0.0,0.5,1.0,0.0061416373662323,1.0,1.0,True,True
history_feedback,0.25,10,8,3,False,-0.0084100716666736,0.9141716566866268,False,False,-0.0084100716666736,-0.0088550126214934,0.9456490433050668,0.9372389716383932,0.0,0.375,1.0,0.005425477485561,1.0,1.0,True,True
history_feedback,0.25,11,8,5,False,0.0917567143651145,0.1117764471057884,False,False,0.0917567143651145,0.0934991538946613,0.8012827759400882,0.8930394903052028,0.125,0.625,1.0,0.0056797712884094,1.0,1.0,True,True
history_feedback,0.25,12,8,6,True,0.1330474619713844,0.0339321357285429,True,True,0.1330474619713844,0.0816241359921308,0.7555442379839334,0.8885916999553178,0.125,0.75,1.0,0.0059326851129868,1.0,1.0,True,True
history_feedback,0.25,13,8,3,False,-0.0370579125118684,0.936127744510978,False,False,-0.0370579125118684,-0.0583696952551641,0.9257192586698504,0.888661346157982,0.0,0.375,1.0,0.0062915975516582,1.0,1.0,True,True
history_feedback,0.25,14,8,6,True,0.0930284273524869,0.1197604790419161,False,False,0.0930284273524869,0.1179745346359912,0.8268198752206788,0.9198483025731656,0.125,0.75,1.0,0.0061001366166565,1.0,1.0,True,True
history_feedback,0.25,15,8,6,True,0.0836556938927296,0.1816367265469061,False,False,0.0836556938927296,0.0638804260282402,0.8066452996936329,0.8903009935863625,0.125,0.75,1.0,0.0060186631470653,1.0,1.0,True,True
history_feedback,0.25,16,8,4,False,0.0191037389541308,0.7744510978043913,False,False,0.0191037389541308,0.0015589355035046,0.9316136840751212,0.950717423029252,0.125,0.5,1.0,0.005685981843327,1.0,1.0,True,True
history_feedback,0.25,17,8,3,False,0.0741228512863917,0.2614770459081836,False,False,0.0741228512863917,-0.0047261104493808,0.8526172782346091,0.9267401295210008,0.125,0.375,1.0,0.0055786985319442,1.0,1.0,True,True
history_feedback,0.25,18,8,6,True,0.0970493740375093,0.1257485029940119,False,False,0.0970493740375093,0.09864182818343,0.8498118628541552,0.9468612368916643,0.125,0.75,1.0,0.0055780658322116,1.0,1.0,True,True
history_feedback,0.25,19,8,3,False,0.0400036844450269,0.5389221556886228,False,False,0.0400036844450269,-0.0126274327121581,0.8845509957625763,0.9245546802076032,0.125,0.375,1.0,0.0059111923723805,1.0,1.0,True,True
history_feedback,0.25,20,8,5,False,-0.0201204177395301,0.9101796407185628,False,False,-0.0201204177395301,0.0120225207742649,0.9326571072339774,0.9125366894944472,0.0,0.625,1.0,0.005775943755438,1.0,1.0,True,True
history_feedback,0.25,21,8,4,False,0.0331702493221259,0.6606786427145709,False,False,0.0331702493221259,0.0305702732849972,0.9301210604453513,0.963291309767477,0.0,0.5,1.0,0.0058270892189942,1.0,1.0,True,True
history_feedback,0.25,22,8,5,False,0.0700515684096179,0.3053892215568862,False,False,0.0700515684096179,0.1009108536996612,0.8362531582702313,0.9063047266798492,0.0,0.625,1.0,0.0057965613227169,1.0,1.0,True,True
history_feedback,0.25,23,8,3,False,0.043791936593659,0.4890219560878243,False,False,0.043791936593659,-0.008356551976769,0.884998276336115,0.928790212929774,0.0,0.375,1.0,0.0057880564260359,1.0,1.0,True,True
history_feedback,0.25,24,8,5,False,0.0882669586916133,0.2155688622754491,False,False,0.0882669586916133,0.1395548559696848,0.8403949480711034,0.9286619067627166,0.125,0.625,1.0,0.0058845802950101,1.0,1.0,True,True
history_feedback,0.25,25,8,5,False,0.0555133964422119,0.3552894211576846,False,False,0.0555133964422119,0.0409500333821665,0.8703737142020438,0.9258871106442556,0.0,0.625,1.0,0.005363812169447,1.0,1.0,True,True
history_feedback,0.25,26,8,1,False,-0.0503005636687969,0.9580838323353292,False,False,-0.0503005636687969,-0.0433126014347095,0.949468283745896,0.8991677200770991,0.0,0.125,1.0,0.0059305467851625,1.0,1.0,True,True
history_feedback,0.25,27,8,5,False,0.0925545683138564,0.1696606786427145,False,False,0.0925545683138564,0.0997192636050205,0.818814563303512,0.9113691316173684,0.0,0.625,1.0,0.005414385648345,1.0,1.0,True,True
history_feedback,0.25,28,8,3,False,0.0461019779200519,0.4710578842315369,False,False,0.0461019779200519,-0.0234036446068057,0.8920072569330222,0.938109234853074,0.125,0.375,1.0,0.0057151723672533,1.0,1.0,True,True
history_feedback,0.25,29,8,5,False,0.1232386515575749,0.0439121756487025,True,False,0.1232386515575749,0.1139348571663627,0.7569664500074959,0.8802051015650709,0.125,0.625,1.0,0.0053986210997481,1.0,1.0,True,True
history_feedback,0.25,30,8,4,False,0.0863845404248645,0.2195608782435129,False,False,0.0863845404248645,0.0320526794121488,0.8651104497583584,0.9514949901832228,0.125,0.5,1.0,0.0058521652393791,1.0,1.0,True,True
history_feedback,0.25,31,8,6,True,0.0838227156476126,0.2674650698602794,False,False,0.0838227156476126,0.1368997365501572,0.8507670566570551,0.9345897723046678,0.0,0.75,1.0,0.0057900604344674,1.0,1.0,True,True
history_feedback,0.25,32,8,5,False,0.1911560290658393,0.0039920159680638,True,False,0.1911560290658393,0.056599023152962,0.7958511838859396,0.987007212951779,0.25,0.625,1.0,0.0062908849979654,1.0,1.0,True,True
history_feedback,0.25,33,8,3,False,-0.004658032063347,0.8163672654690619,False,False,-0.004658032063347,-0.0051791015658083,0.917484174348682,0.9128261422853348,0.0,0.375,1.0,0.0058357121564098,1.0,1.0,True,True
history_feedback,0.25,34,8,5,False,0.1141026058548143,0.0698602794411177,False,False,0.1141026058548143,0.1134428396401786,0.7813735185031778,0.8954761243579923,0.0,0.625,1.0,0.0059539200905106,1.0,1.0,True,True
history_feedback,0.25,35,8,3,False,0.0239394424582293,0.6327345309381237,False,False,0.0239394424582293,-0.0418593496032507,0.8799811314242707,0.9039205738825,0.0,0.375,1.0,0.0057231127556151,1.0,1.0,True,True
history_feedback,0.25,36,8,6,True,0.1679699335380572,0.0039920159680638,True,True,0.1679699335380572,0.2332197218191,0.7606842732550643,0.9286542067931214,0.125,0.75,1.0,0.0056872155273536,1.0,1.0,True,True
history_feedback,0.25,37,8,4,False,0.0300552119671577,0.6866267465069861,False,False,0.0300552119671577,0.0033475362733379,0.9133932928738032,0.9434485048409612,0.0,0.5,1.0,0.006236123098256,1.0,1.0,True,True
history_feedback,0.25,38,8,3,False,-0.0435898454624059,0.9261477045908184,False,False,-0.0435898454624059,-0.0736522903936058,0.9088851432231264,0.8652952977607204,0.125,0.375,1.0,0.0054227913869764,1.0,1.0,True,True
history_feedback,0.25,39,8,5,False,0.0922763645937529,0.217564870259481,False,False,0.0922763645937529,0.1247104007502454,0.8563158051138188,0.9485921697075717,0.0,0.625,1.0,0.0057981460521938,1.0,1.0,True,True
history_feedback,0.25,40,8,7,True,0.0892255124132565,0.2075848303393213,False,False,0.0892255124132565,0.0725218646896358,0.8616577942910058,0.9508833067042622,0.0,0.875,1.0,0.0053946668274857,1.0,1.0,True,True
history_feedback,0.25,41,8,6,True,0.0710937546004918,0.24750499001996,False,False,0.0710937546004918,0.0875733096091548,0.8406035792295743,0.911697333830066,0.0,0.75,1.0,0.0055760418323903,1.0,1.0,True,True
history_feedback,0.25,42,8,4,False,0.0585789240539407,0.3972055888223553,False,False,0.0585789240539407,0.0623092232548878,0.8685648754316491,0.92714379948559,0.0,0.5,1.0,0.0057378275066226,1.0,1.0,True,True
history_feedback,0.25,43,8,4,False,0.0128075466700689,0.8403193612774451,False,False,0.0128075466700689,0.003890378677068,0.9365814520009448,0.9493889986710136,0.0,0.5,1.0,0.0057614163255368,1.0,1.0,True,True
history_feedback,0.25,44,8,5,False,0.121563622912489,0.0638722554890219,False,False,0.121563622912489,0.0917750248151789,0.8017059286558826,0.9232695515683716,0.125,0.625,1.0,0.0060061631279307,1.0,1.0,True,True
