family,phi,replicate,scenario,p0_oracle_lambda0_indicator_identical,true_p_rmse_to_025,true_p_range,true_p_neff,theta_obs_raw,theta_obs_clipped,annual_null_raw_median,annual_null_clipped_median,native_null_raw_median,native_null_clipped_median,annual_raw_offset,annual_clipped_offset,native_raw_offset,native_clipped_offset,obs_raw_at_or_above_one,annual_null_ceiling_fraction,native_null_ceiling_fraction,annual_all_ceiling_free,native_all_ceiling_free,runlen_obs,annual_null_runlen_median,native_null_runlen_median,p_annual,p_native,annual_reject_005,native_reject_005,mechanistic_misattribution,native_only,annual_valid_fraction,native_valid_fraction,annual_spectral_error_median,native_spectral_error_median,native_count_exact_fraction,native_month_count_exact_fraction
gaussian,0.8,106,estimated_percentile_15y,True,0.121715941199094,0.3639896091216499,10.199484234140211,1.034029590948651,1.0,1.0136019283746556,1.0,0.9828109201213346,0.9828109201213346,-0.0204276625739954,0.0,-0.0512186708273163,-0.0171890798786653,True,0.5100671140939598,0.4228187919463087,False,False,1.3157894736842106,1.1904761904761905,1.25,1.0,1.0,False,False,False,False,1.0,1.0,0.0011217598707828,0.0002333505055493,1.0,1.0
gaussian,0.8,106,estimated_percentile_30y,True,0.1029583373378363,0.2803745182516939,10.976876030489832,1.0010953825412876,1.0,1.0110681280894047,1.0,1.0092703349282297,1.0,0.0099727455481171,0.0,0.0081749523869421,0.0,True,0.5234899328859061,0.5167785234899329,False,False,1.1904761904761905,1.1904761904761905,1.1904761904761905,1.0,1.0,False,False,False,False,1.0,1.0,0.0011877166992589,0.0002333505055493,1.0,1.0
gaussian,0.8,106,estimated_percentile_60y,True,0.1170003632468724,0.2071774923483998,11.680838817900629,0.8010382955771306,0.8010382955771306,1.003921568627451,1.0,0.990115718418515,0.990115718418515,0.2028832730503204,0.1989617044228694,0.1890774228413844,0.1890774228413844,False,0.5033557046979866,0.4899328859060403,False,False,1.3157894736842106,1.1904761904761905,1.1904761904761905,0.08,0.1066666666666666,False,False,False,False,1.0,1.0,0.000971515231451,0.0002333505055493,1.0,1.0
gaussian,0.8,107,absolute_lambda4,True,0.2976072282674339,0.7897184070772124,4.964583905619271,0.6226554787759131,0.6226554787759131,0.9975650713685978,0.9975650713685978,0.8288166666666666,0.8288166666666666,0.3749095925926847,0.3749095925926847,0.2061611878907535,0.2061611878907535,False,0.4899328859060403,0.2416107382550335,False,False,1.3888888888888888,1.1363636363636365,1.1904761904761905,0.02,0.0933333333333333,True,False,True,False,1.0,1.0,0.0019785358904125,0.0002487145885319,1.0,1.0
gaussian,0.8,107,oracle_percentile,True,0.0,0.0,12.0,0.5663265306122449,0.5663265306122449,0.8580357142857142,0.8580357142857142,0.9121689913078632,0.9121689913078632,0.2917091836734693,0.2917091836734693,0.3458424606956184,0.3458424606956184,False,0.1677852348993288,0.2818791946308724,False,False,1.3157894736842106,1.1904761904761905,1.1904761904761905,0.0266666666666666,0.0333333333333333,True,True,False,False,1.0,1.0,0.0024052746536475,0.0002487145885319,1.0,1.0
gaussian,0.8,107,estimated_percentile_15y,True,0.0898633438946381,0.1123300274659261,11.51312552188641,0.8129453681710214,0.8129453681710214,0.8047267430178823,0.8047267430178823,0.9155455904334828,0.9155455904334828,-0.008218625153139,-0.008218625153139,0.1026002222624614,0.1026002222624614,False,0.046979865771812,0.3154362416107382,False,False,1.5625,1.25,1.1904761904761905,0.5266666666666666,0.3266666666666666,False,False,False,False,1.0,1.0,0.0076343740927887,0.0002487145885319,1.0,1.0
gaussian,0.8,107,estimated_percentile_30y,True,0.0721725812644984,0.2551071284290944,11.145047101392558,0.6484054310072624,0.6484054310072624,0.8741029164757979,0.8741029164757979,0.9200189304306672,0.9200189304306672,0.2256974854685354,0.2256974854685354,0.2716134994234048,0.2716134994234048,False,0.2080536912751678,0.3020134228187919,False,False,1.1904761904761905,1.1904761904761905,1.1904761904761905,0.0466666666666666,0.0733333333333333,True,False,True,False,1.0,1.0,0.0016879507772737,0.0002487145885319,1.0,1.0
gaussian,0.8,107,estimated_percentile_60y,True,0.0303014319615651,0.0948761703378252,11.857108375306725,0.5745663122551763,0.5745663122551763,0.875,0.875,0.9208731241473396,0.9208731241473396,0.3004336877448237,0.3004336877448237,0.3463068118921634,0.3463068118921634,False,0.1610738255033557,0.3154362416107382,False,False,1.3157894736842106,1.1904761904761905,1.1904761904761905,0.0266666666666666,0.0133333333333333,True,True,False,False,1.0,1.0,0.0019552190161737,0.0002487145885319,1.0,1.0
gaussian,0.8,108,absolute_lambda4,True,0.2976072282674339,0.7897184070772124,4.964583905619271,0.8103075350007866,0.8103075350007866,1.0762189054726368,1.0,0.9243852837862822,0.9243852837862822,0.2659113704718502,0.1896924649992134,0.1140777487854955,0.1140777487854955,False,0.697986577181208,0.348993288590604,False,False,1.3157894736842106,1.1904761904761905,1.25,0.0533333333333333,0.2666666666666666,False,False,False,False,1.0,1.0,0.0009599461917373,0.0002466238648867,1.0,1.0
gaussian,0.8,108,oracle_percentile,True,0.0,0.0,12.0,0.8812489515182016,0.8812489515182016,1.0124585406301825,1.0,0.9954075774971296,0.9954075774971296,0.1312095891119808,0.1187510484817984,0.1141586259789281,0.1141586259789281,False,0.5369127516778524,0.4832214765100671,False,False,1.4705882352941178,1.25,1.1904761904761905,0.2066666666666666,0.2333333333333333,False,False,False,False,1.0,1.0,0.0020956975730911,0.0002466238648867,1.0,1.0
gaussian,0.8,108,estimated_percentile_15y,True,0.1066456397330363,0.219202948241633,11.56735657191039,0.6416422376939049,0.6416422376939049,1.0254287403903015,1.0,0.9891274238227148,0.9891274238227148,0.3837865026963966,0.358357762306095,0.3474851861288097,0.3474851861288097,False,0.5637583892617449,0.4765100671140939,False,False,1.3888888888888888,1.25,1.25,0.0133333333333333,0.0133333333333333,True,True,False,False,1.0,1.0,0.0024287117745845,0.0002466238648867,1.0,1.0
gaussian,0.8,108,estimated_percentile_30y,True,0.0949664811349111,0.2644893473768784,10.281933946301052,0.9053592763270184,0.9053592763270184,0.9626609668566604,0.9626609668566604,1.0358802883703282,1.0,0.057301690529642,0.057301690529642,0.1305210120433099,0.0946407236729817,False,0.436241610738255,0.5838926174496645,False,False,1.3888888888888888,1.25,1.1904761904761905,0.38,0.2066666666666666,False,False,False,False,1.0,1.0,0.0013774748211581,0.0002466238648867,1.0,1.0
gaussian,0.8,108,estimated_percentile_60y,True,0.0391816697254596,0.0797028281089863,11.846747170974607,0.8129255648406066,0.8129255648406066,1.0205082032813124,1.0,1.0234962406015038,1.0,0.2075826384407058,0.1870744351593933,0.2105706757608971,0.1870744351593933,False,0.5369127516778524,0.5637583892617449,False,False,1.3888888888888888,1.25,1.1904761904761905,0.0866666666666666,0.0933333333333333,False,False,False,False,1.0,1.0,0.0032200007506091,0.0002466238648867,1.0,1.0
gaussian,0.8,109,absolute_lambda4,True,0.2976072282674339,0.7897184070772124,4.964583905619271,1.0686501452432824,1.0,1.01797253634895,1.0,0.9271260440394836,0.9271260440394836,-0.0506776088943323,0.0,-0.1415241012037987,-0.0728739559605163,True,0.5436241610738255,0.3154362416107382,False,False,1.1363636363636365,1.1363636363636365,1.1904761904761905,1.0,1.0,False,False,False,False,1.0,1.0,0.0042396891146197,0.0002366500986161,1.0,1.0
gaussian,0.8,109,oracle_percentile,True,0.0,0.0,12.0,0.8904184165500078,0.8904184165500078,0.8772146951537259,0.8772146951537259,0.9104001759014952,0.9104001759014952,-0.0132037213962818,-0.0132037213962818,0.0199817593514873,0.0199817593514873,False,0.2483221476510067,0.2818791946308724,False,False,1.4705882352941178,1.25,1.25,0.5533333333333333,0.4733333333333333,False,False,False,False,1.0,1.0,0.0059476616048592,0.0002366500986161,1.0,1.0
gaussian,0.8,109,estimated_percentile_15y,True,0.1122311279138156,0.3062799329889877,10.40892492474106,0.5431994191674734,0.5431994191674734,0.8735261790567546,0.8735261790567546,0.8954398894518655,0.8954398894518655,0.3303267598892812,0.3303267598892812,0.3522404702843921,0.3522404702843921,False,0.2281879194630872,0.2953020134228188,False,False,1.4705882352941178,1.1904761904761905,1.25,0.02,0.0466666666666666,True,True,False,False,1.0,1.0,0.0054260449163886,0.0002366500986161,1.0,1.0
gaussian,0.8,109,estimated_percentile_30y,True,0.1096352584942758,0.2408077176837693,11.42809058300881,0.4538435716683451,0.4538435716683451,0.9218196457326892,0.9218196457326892,0.8899744338933528,0.8899744338933528,0.4679760740643441,0.4679760740643441,0.4361308622250077,0.4361308622250077,False,0.3288590604026846,0.2953020134228188,False,False,1.5625,1.1904761904761905,1.25,0.0133333333333333,0.0066666666666666,True,True,False,False,1.0,1.0,0.0034588024786416,0.0002366500986161,1.0,1.0
gaussian,0.8,109,estimated_percentile_60y,True,0.0540568570568504,0.1818384193929038,11.511327660806923,0.7463418203102137,0.7463418203102137,0.9157131960335622,0.9157131960335622,0.8848987108655617,0.8848987108655617,0.1693713757233484,0.1693713757233484,0.138556890555348,0.138556890555348,False,0.3355704697986577,0.2416107382550335,False,False,1.4705882352941178,1.1904761904761905,1.25,0.16,0.1866666666666666,False,False,False,False,1.0,1.0,0.0067532122931318,0.0002366500986161,1.0,1.0
gaussian,0.8,110,absolute_lambda4,True,0.2976072282674339,0.7897184070772124,4.964583905619271,1.0012929919834497,1.0,1.123182595680992,1.0,0.9882204549341542,0.9882204549341542,0.1218896036975423,0.0,-0.0130725370492954,-0.0117795450658457,True,0.8389261744966443,0.4765100671140939,False,False,1.1904761904761905,1.1363636363636365,1.1363636363636365,1.0,1.0,False,False,False,False,1.0,1.0,0.0019196144064828,0.0002471952710839,1.0,1.0
gaussian,0.8,110,oracle_percentile,True,0.0,0.0,12.0,0.723085163363685,0.723085163363685,1.0364720901567177,1.0,1.0919274841799214,1.0,0.3133869267930327,0.276914836636315,0.3688423208162363,0.276914836636315,False,0.5704697986577181,0.6510067114093959,False,False,1.25,1.25,1.1904761904761905,0.0466666666666666,0.02,True,True,False,False,1.0,1.0,0.0013284124472671,0.0002471952710839,1.0,1.0
gaussian,0.8,110,estimated_percentile_15y,True,0.0889694663562775,0.289996873587093,11.01088821013493,0.7894736842105263,0.7894736842105263,1.0666501759014952,1.0,1.071514745308311,1.0,0.2771764916909689,0.2105263157894736,0.2820410610977846,0.2105263157894736,False,0.697986577181208,0.6442953020134228,False,False,1.25,1.1904761904761905,1.1904761904761905,0.06,0.06,False,False,False,False,1.0,1.0,0.0023956982111578,0.0002471952710839,1.0,1.0
gaussian,0.8,110,estimated_percentile_30y,True,0.0684031876081635,0.2147385382176798,11.10686696685554,0.990900695349848,0.990900695349848,1.0168460925039873,1.0,1.0833070452155626,1.0,0.0259453971541393,0.009099304650152,0.0924063498657147,0.009099304650152,False,0.5302013422818792,0.6577181208053692,False,False,1.3888888888888888,1.25,1.1904761904761905,0.4533333333333333,0.3266666666666666,False,False,False,False,1.0,1.0,0.0013241749587677,0.0002471952710839,1.0,1.0
gaussian,0.8,110,estimated_percentile_60y,True,0.0358745228513557,0.1267717071478846,11.764708379337904,0.801232844847639,0.801232844847639,1.03829739442947,1.0,1.0925252525252525,1.0,0.2370645495818309,0.1987671551523609,0.2912924076776134,0.1987671551523609,False,0.6040268456375839,0.6711409395973155,False,False,1.3888888888888888,1.1904761904761905,1.1904761904761905,0.0666666666666666,0.0666666666666666,False,False,False,False,1.0,1.0,0.003864823310913,0.0002471952710839,1.0,1.0
gaussian,0.8,111,absolute_lambda4,True,0.2976072282674339,0.7897184070772124,4.964583905619271,0.6941212226467524,0.6941212226467524,1.0288353863381858,1.0,0.8856650446066504,0.8856650446066504,0.3347141636914335,0.3058787773532476,0.191543821959898,0.191543821959898,False,0.5570469798657718,0.2483221476510067,False,False,1.25,1.1363636363636365,1.1904761904761905,0.08,0.1733333333333333,False,False,False,False,1.0,1.0,0.0007065114393041,0.0002677432246845,1.0,1.0
gaussian,0.8,111,oracle_percentile,True,0.0,0.0,12.0,0.893328118015199,0.893328118015199,0.9417728559870552,0.9417728559870552,0.9312015503875968,0.9312015503875968,0.0484447379718561,0.0484447379718561,0.0378734323723979,0.0378734323723979,False,0.3355704697986577,0.348993288590604,False,False,1.25,1.25,1.1904761904761905,0.4133333333333333,0.4,False,False,False,False,1.0,1.0,0.0010062541745007,0.0002677432246845,1.0,1.0
gaussian,0.8,111,estimated_percentile_15y,True,0.0987945874968281,0.260798152401032,11.381426068323291,0.8573037323037324,0.8573037323037324,0.9415157969471069,0.9415157969471069,0.9353979353979354,0.9353979353979354,0.0842120646433745,0.0842120646433745,0.078094203094203,0.078094203094203,False,0.3892617449664429,0.3825503355704698,False,False,1.25,1.25,1.1904761904761905,0.3,0.3066666666666666,False,False,False,False,1.0,1.0,0.0005253864958975,0.0002677432246845,1.0,1.0
gaussian,0.8,111,estimated_percentile_30y,True,0.0608457750643894,0.1596572959647562,11.57445125254612,0.9966957605985036,0.9966957605985036,0.9370517928286852,0.9370517928286852,0.940040650406504,0.940040650406504,-0.0596439677698185,-0.0596439677698185,-0.0566551101919996,-0.0566551101919996,False,0.4026845637583892,0.3691275167785235,False,False,1.25,1.1904761904761905,1.1904761904761905,0.5933333333333334,0.6333333333333333,False,False,False,False,1.0,1.0,0.000691369134443,0.0002677432246845,1.0,1.0
gaussian,0.8,111,estimated_percentile_60y,True,0.0465687040524698,0.1029563898343972,11.898860972000705,1.1126809576837418,1.0,0.979107848673066,0.979107848673066,0.9686320754716982,0.9686320754716982,-0.1335731090106756,-0.0208921513269338,-0.1440488822120436,-0.0313679245283018,True,0.4093959731543624,0.3892617449664429,False,False,1.3157894736842106,1.25,1.1904761904761905,1.0,1.0,False,False,False,False,1.0,1.0,0.0007114141101165,0.0002677432246845,1.0,1.0
gaussian,0.8,112,absolute_lambda4,True,0.2976072282674339,0.7897184070772124,4.964583905619271,0.5622154074900102,0.5622154074900102,1.093847352024922,1.0,0.953011026293469,0.953011026293469,0.5316319445349119,0.4377845925099898,0.3907956188034588,0.3907956188034588,False,0.6912751677852349,0.4093959731543624,False,False,1.25,1.1363636363636365,1.1904761904761905,0.0133333333333333,0.0266666666666666,True,True,False,False,1.0,1.0,0.0046989250555668,0.0002513176984208,1.0,1.0
gaussian,0.8,112,oracle_percentile,True,0.0,0.0,12.0,0.6446370967741936,0.6446370967741936,1.1099602427286044,1.0,1.054861111111111,1.0,0.4653231459544108,0.3553629032258064,0.4102240143369174,0.3553629032258064,False,0.6912751677852349,0.6174496644295302,False,False,1.1904761904761905,1.1904761904761905,1.1904761904761905,0.0066666666666666,0.0333333333333333,True,True,False,False,1.0,1.0,0.0010777488014718,0.0002513176984208,1.0,1.0
gaussian,0.8,112,estimated_percentile_15y,True,0.077124985322707,0.2066955219032067,11.098793986667417,0.6392754318618042,0.6392754318618042,1.0936687105165366,1.0,1.070095238095238,1.0,0.4543932786547323,0.3607245681381957,0.4308198062334337,0.3607245681381957,False,0.7449664429530202,0.6040268456375839,False,False,1.1363636363636365,1.1904761904761905,1.1904761904761905,0.0133333333333333,0.0266666666666666,True,True,False,False,1.0,1.0,0.0015883388522735,0.0002513176984208,1.0,1.0
gaussian,0.8,112,estimated_percentile_30y,True,0.0698454027978801,0.2265435213355296,11.249432314219316,0.6308001893939394,0.6308001893939394,1.073466780238501,1.0,1.0538406954053574,1.0,0.4426665908445615,0.3691998106060605,0.4230405060114179,0.3691998106060605,False,0.6711409395973155,0.6375838926174496,False,False,1.1904761904761905,1.1904761904761905,1.1904761904761905,0.0066666666666666,0.0066666666666666,True,True,False,False,1.0,1.0,0.0019803513448641,0.0002513176984208,1.0,1.0
gaussian,0.8,112,estimated_percentile_60y,True,0.0426095712053153,0.1455850077539761,11.698032947781414,0.6484020116807268,0.6484020116807268,1.1121281464530892,1.0,1.0438548504741063,1.0,0.4637261347723624,0.3515979883192732,0.3954528387933798,0.3515979883192732,False,0.7516778523489933,0.6241610738255033,False,False,1.1904761904761905,1.1904761904761905,1.25,0.0066666666666666,0.0266666666666666,True,True,False,False,1.0,1.0,0.0007077474671596,0.0002513176984208,1.0,1.0
gaussian,0.8,113,absolute_lambda4,True,0.2976072282674339,0.7897184070772124,4.964583905619271,0.8816666666666667,0.8816666666666667,1.1033658895190086,1.0,1.0194349315068494,1.0,0.2216992228523419,0.1183333333333332,0.1377682648401826,0.1183333333333332,False,0.6644295302013423,0.5302013422818792,False,False,1.1363636363636365,1.1363636363636365,1.1904761904761905,0.1866666666666666,0.24,False,False,False,False,1.0,1.0,0.0005578615334381,0.0002459556875932,1.0,1.0
gaussian,0.8,113,oracle_percentile,True,0.0,0.0,12.0,1.2148939588688945,1.0,1.0896338933831156,1.0,1.114053143712575,1.0,-0.1252600654857789,0.0,-0.1008408151563196,0.0,True,0.6912751677852349,0.6778523489932886,False,False,1.25,1.1904761904761905,1.1904761904761905,1.0,1.0,False,False,False,False,1.0,1.0,0.0019797112206326,0.0002459556875932,1.0,1.0
gaussian,0.8,113,estimated_percentile_15y,True,0.1339986478516058,0.0997625906187996,11.492352088717212,1.1519294163273222,1.0,1.1193464833632198,1.0,1.060595631424376,1.0,-0.0325829329641023,0.0,-0.0913337849029463,0.0,True,0.7181208053691275,0.6510067114093959,False,False,1.1904761904761905,1.1904761904761905,1.1904761904761905,1.0,1.0,False,False,False,False,1.0,1.0,0.004215140276671,0.0002459556875932,1.0,1.0
gaussian,0.8,113,estimated_percentile_30y,True,0.0497531602360847,0.2206293077082675,11.536076607330385,1.0055186170212769,1.0,1.1014709548740962,1.0,1.1163146827573596,1.0,0.0959523378528195,0.0,0.1107960657360829,0.0,True,0.6845637583892618,0.7785234899328859,False,False,1.1904761904761905,1.1904761904761905,1.1904761904761905,1.0,1.0,False,False,False,False,1.0,1.0,0.0014051567521822,0.0002459556875932,1.0,1.0
gaussian,0.8,113,estimated_percentile_60y,True,0.0536708163585389,0.1615429048359249,11.67698911503979,1.2783516247041102,1.0,1.067506240072612,1.0,1.0928072111846947,1.0,-0.2108453846314983,0.0,-0.1855444135194155,0.0,True,0.6577181208053692,0.697986577181208,False,False,1.25,1.1904761904761905,1.1904761904761905,1.0,1.0,False,False,False,False,1.0,1.0,0.0011285568407072,0.0002459556875932,1.0,1.0
gaussian,0.8,114,absolute_lambda4,True,0.2976072282674339,0.7897184070772124,4.964583905619271,0.9066546762589928,0.9066546762589928,0.970293609671848,0.970293609671848,0.9250764525993884,0.9250764525993884,0.0636389334128552,0.0636389334128552,0.0184217763403956,0.0184217763403956,False,0.436241610738255,0.3154362416107382,False,False,1.0869565217391304,1.1904761904761905,1.1904761904761905,0.3866666666666666,0.46,False,False,False,False,1.0,1.0,0.001650593831691,0.0002460214947325,1.0,1.0
gaussian,0.8,114,oracle_percentile,True,0.0,0.0,12.0,0.942525886759198,0.942525886759198,0.8598102234465871,0.8598102234465871,0.9388197076340012,0.9388197076340012,-0.0827156633126109,-0.0827156633126109,-0.0037061791251968,-0.0037061791251968,False,0.2147651006711409,0.3422818791946309,False,False,1.1363636363636365,1.25,1.25,0.66,0.5266666666666666,False,False,False,False,1.0,1.0,0.0005821597899785,0.0002460214947325,1.0,1.0
gaussian,0.8,114,estimated_percentile_15y,True,0.1384616504442232,0.1163879414722442,11.085585731314568,1.058706373292868,1.0,0.8908610854147394,0.8908610854147394,0.947208228379513,0.947208228379513,-0.1678452878781284,-0.1091389145852606,-0.1114981449133548,-0.0527917716204869,True,0.2550335570469799,0.3624161073825503,False,False,1.25,1.1904761904761905,1.1904761904761905,1.0,1.0,False,False,False,False,1.0,1.0,0.0039734483049381,0.0002460214947325,1.0,1.0
gaussian,0.8,114,estimated_percentile_30y,True,0.079020311177305,0.2580794197697214,11.289703346733106,0.9700963718820862,0.9700963718820862,0.8956647788565264,0.8956647788565264,0.9089855072463768,0.9089855072463768,-0.0744315930255598,-0.0744315930255598,-0.0611108646357093,-0.0611108646357093,False,0.2281879194630872,0.2885906040268456,False,False,1.0869565217391304,1.25,1.25,0.68,0.6533333333333333,False,False,False,False,1.0,1.0,0.0003261159402898,0.0002460214947325,1.0,1.0
gaussian,0.8,114,estimated_percentile_60y,True,0.0598646077832284,0.1535370019879655,11.718120502873877,0.9186013907581876,0.9186013907581876,0.8742457689477557,0.8742457689477557,0.9030343007915568,0.9030343007915568,-0.0443556218104317,-0.0443556218104317,-0.0155670899666306,-0.0155670899666306,False,0.2214765100671141,0.3154362416107382,False,False,1.3157894736842106,1.25,1.25,0.6066666666666667,0.5333333333333333,False,False,False,False,1.0,1.0,0.0004715391994081,0.0002460214947325,1.0,1.0
gaussian,0.8,115,absolute_lambda4,True,0.2976072282674339,0.7897184070772124,4.964583905619271,0.9759854573287408,0.9759854573287408,1.0691417600664177,1.0,0.8895627433363282,0.8895627433363282,0.0931563027376768,0.0240145426712591,-0.0864227139924126,-0.0864227139924126,False,0.6442953020134228,0.2416107382550335,False,False,1.1904761904761905,1.1363636363636365,1.1904761904761905,0.3,0.72,False,False,False,False,1.0,1.0,0.0021791244181408,0.0002708194548238,1.0,1.0
gaussian,0.8,115,oracle_percentile,True,0.0,0.0,12.0,0.9222946747399472,0.9222946747399472,0.9981954111884508,0.9981954111884508,0.9423076923076924,0.9423076923076924,0.0759007364485034,0.0759007364485034,0.020013017567745,0.020013017567745,False,0.4966442953020134,0.3691275167785235,False,False,1.0869565217391304,1.1904761904761905,1.1904761904761905,0.3266666666666666,0.4666666666666667,False,False,False,False,1.0,1.0,0.0012112177488194,0.0002708194548238,1.0,1.0
gaussian,0.8,115,estimated_percentile_15y,True,0.0921967403762634,0.1488115579969631,11.711373037684483,0.8984422262552934,0.8984422262552934,0.9717347651475468,0.9717347651475468,0.948272838856742,0.948272838856742,0.0732925388922534,0.0732925388922534,0.0498306126014487,0.0498306126014487,False,0.4161073825503356,0.3892617449664429,False,False,1.1363636363636365,1.1904761904761905,1.1904761904761905,0.34,0.3933333333333333,False,False,False,False,1.0,1.0,0.000770224011086,0.0002708194548238,1.0,1.0
gaussian,0.8,115,estimated_percentile_30y,True,0.0714902195187733,0.194911167892911,11.710889172871996,0.8185405367820887,0.8185405367820887,0.9483043338166586,0.9483043338166586,0.9578462628409492,0.9578462628409492,0.1297637970345698,0.1297637970345698,0.1393057260588606,0.1393057260588606,False,0.3758389261744966,0.4026845637583892,False,False,1.25,1.25,1.1904761904761905,0.24,0.2066666666666666,False,False,False,False,1.0,1.0,0.000722687536926,0.0002708194548238,1.0,1.0
gaussian,0.8,115,estimated_percentile_60y,True,0.1085850430746747,0.1251886272944866,11.875001619731147,0.7205846676370694,0.7205846676370694,0.9740061162079512,0.9740061162079512,0.9681454170631144,0.9681454170631144,0.2534214485708816,0.2534214485708816,0.2475607494260451,0.2475607494260451,False,0.4630872483221476,0.4093959731543624,False,False,1.25,1.1904761904761905,1.1904761904761905,0.0666666666666666,0.0333333333333333,False,True,False,True,1.0,1.0,0.0003066370399735,0.0002708194548238,1.0,1.0
gaussian,0.8,116,absolute_lambda4,True,0.2976072282674339,0.7897184070772124,4.964583905619271,1.0277850532565045,1.0,1.0103989813242784,1.0,0.8745748299319728,0.8745748299319728,-0.0173860719322258,0.0,-0.1532102233245315,-0.1254251700680272,True,0.5167785234899329,0.2818791946308724,False,False,1.1904761904761905,1.1363636363636365,1.1904761904761905,1.0,1.0,False,False,False,False,1.0,1.0,0.0047531468204686,0.0002353080638347,1.0,1.0
gaussian,0.8,116,oracle_percentile,True,0.0,0.0,12.0,1.1192479558851494,1.0,0.9898779308677784,0.9898779308677784,0.9643183201460742,0.9643183201460742,-0.1293700250173708,-0.0101220691322214,-0.1549296357390751,-0.0356816798539257,True,0.4899328859060403,0.3892617449664429,False,False,1.25,1.25,1.25,1.0,1.0,False,False,False,False,1.0,1.0,0.003161483621312,0.0002353080638347,1.0,1.0
gaussian,0.8,116,estimated_percentile_15y,True,0.2008919107740043,0.3413424094344818,11.466805757838296,1.0873632278233685,1.0,0.9138729246487868,0.9138729246487868,0.9857502095557418,0.9857502095557418,-0.1734903031745818,-0.0861270753512133,-0.1016130182676267,-0.0142497904442582,True,0.2751677852348993,0.436241610738255,False,False,1.25,1.25,1.1904761904761905,1.0,1.0,False,False,False,False,1.0,1.0,0.0011101150779347,0.0002353080638347,1.0,1.0
gaussian,0.8,116,estimated_percentile_30y,True,0.0557583900203833,0.1707307179543579,11.40520061103155,1.0858005902969932,1.0,0.9770438641406384,0.9770438641406384,0.9687982700030892,0.9687982700030892,-0.1087567261563547,-0.0229561358593616,-0.1170023202939039,-0.0312017299969107,True,0.4630872483221476,0.4161073825503356,False,False,1.3157894736842106,1.25,1.25,1.0,1.0,False,False,False,False,1.0,1.0,0.0023528419743838,0.0002353080638347,1.0,1.0
gaussian,0.8,116,estimated_percentile_60y,True,0.0476538222847289,0.1562439666053557,11.607299587483734,1.1224494660564457,1.0,0.964418249290548,0.964418249290548,0.9659349593495936,0.9659349593495936,-0.1580312167658976,-0.0355817507094521,-0.1565145067068519,-0.0340650406504065,True,0.3959731543624161,0.3959731543624161,False,False,1.25,1.25,1.1904761904761905,1.0,1.0,False,False,False,False,1.0,1.0,0.0016719255446007,0.0002353080638347,1.0,1.0
gaussian,0.8,117,absolute_lambda4,True,0.2976072282674339,0.7897184070772124,4.964583905619271,1.1607142857142858,1.0,1.0301771117166212,1.0,0.9354257730289784,0.9354257730289784,-0.1305371739976646,0.0,-0.2252885126853073,-0.0645742269710215,True,0.5704697986577181,0.348993288590604,False,False,1.1363636363636365,1.1363636363636365,1.1904761904761905,1.0,1.0,False,False,False,False,1.0,1.0,0.0070907577109,0.0002454872961609,1.0,1.0
gaussian,0.8,117,oracle_percentile,True,0.0,0.0,12.0,1.1258301920660565,1.0,1.0168788046485888,1.0,0.9740180032733224,0.9740180032733224,-0.1089513874174674,0.0,-0.1518121887927338,-0.0259819967266775,True,0.5302013422818792,0.4161073825503356,False,False,1.0416666666666667,1.1904761904761905,1.25,1.0,1.0,False,False,False,False,1.0,1.0,0.004156132229294,0.0002454872961609,1.0,1.0
gaussian,0.8,117,estimated_percentile_15y,True,0.0825403215781217,0.2024266749287726,11.525154319526322,0.9740180032733224,0.9740180032733224,0.9771123837981408,0.9771123837981408,1.0066176470588235,1.0,0.0030943805248183,0.0030943805248183,0.032599643785501,0.0259819967266775,False,0.4630872483221476,0.5234899328859061,False,False,1.1904761904761905,1.1904761904761905,1.1904761904761905,0.4933333333333333,0.4466666666666666,False,False,False,False,1.0,1.0,0.0054585120448152,0.0002454872961609,1.0,1.0
gaussian,0.8,117,estimated_percentile_30y,True,0.0588519231325496,0.212495535794535,11.494425521707202,1.0826860003452443,1.0,0.991470693034028,0.991470693034028,0.9697029099146192,0.9697029099146192,-0.0912153073112161,-0.0085293069659718,-0.112983090430625,-0.0302970900853807,True,0.4765100671140939,0.4429530201342282,False,False,1.0416666666666667,1.1904761904761905,1.1904761904761905,1.0,1.0,False,False,False,False,1.0,1.0,0.0042962735669989,0.0002454872961609,1.0,1.0
gaussian,0.8,117,estimated_percentile_60y,True,0.0735239579713413,0.1784853679093437,11.15544389378567,1.1096177750155376,1.0,1.0404869762174405,1.0,0.9738830181683352,0.9738830181683352,-0.0691307987980971,0.0,-0.1357347568472023,-0.0261169818316647,True,0.5570469798657718,0.4429530201342282,False,False,1.0869565217391304,1.1904761904761905,1.1904761904761905,1.0,1.0,False,False,False,False,1.0,1.0,0.0036667265825406,0.0002454872961609,1.0,1.0
gaussian,0.8,118,absolute_lambda4,True,0.2976072282674339,0.7897184070772124,4.964583905619271,1.0566037735849056,1.0,1.1323821195144723,1.0,0.930092169408897,0.930092169408897,0.0757783459295668,0.0,-0.1265116041760086,-0.0699078305911029,True,0.7449664429530202,0.3691275167785235,False,False,1.1363636363636365,1.1363636363636365,1.1904761904761905,1.0,1.0,False,False,False,False,1.0,1.0,0.0008377383795925,0.0002553918492217,1.0,1.0
