phi,rep,lambda_value,Neff,feature,obs_feature,indicator_mismatches,annual_count_max_abs,month_multiset_max_abs,native_target_spectral_distance,same_wass,same_wass_scaled,same_ks,same_ks_p,same_mean_diff,same_sd_ratio,fiber_wass,fiber_wass_scaled,fiber_ks,fiber_ks_p,fiber_mean_diff,fiber_sd_ratio,distance_ratio,p_xA,p_xB,p_xtilde,abs_p_same,abs_p_fiber,rej_xA,rej_xB,rej_xtilde,median_specerr_xA,median_specerr_xB,median_specerr_xtilde
0.2,24,0.0,12.000000000000002,ferro_segers,1.0,0,0.0,0.0,0.3064814862327452,0.007097924727945903,0.06400357577906898,0.04417670682730924,0.96882223798433,0.0029581535992387886,0.9950479191527837,0.016500022760914713,0.149516106897287,0.10441767068273092,0.13246100083422654,0.01386304456345544,0.9814524649146684,2.33605865105713,1.0,1.0,1.0,0.0,0.0,False,False,False,0.00022269063361798376,0.0002245906321186015,0.00022258870574848585
0.2,24,0.0,12.000000000000002,lag1,0.03571423138316069,0,0.0,0.0,0.3064814862327452,0.007660216668789656,0.13837440274807888,0.0963855421686747,0.19790442185864274,-0.006713929873669994,0.9368378545337454,0.029295982875599032,0.5079028250458967,0.23694779116465864,1.5276711710830303e-06,-0.02929598287559903,0.9559211574153802,3.6704969630153976,,,,,,False,False,False,0.00022269063361798376,0.0002245906321186015,0.00022258870574848585
0.2,24,0.0,12.000000000000002,tdiff_raw,5.152,0,0.0,0.0,0.3064814862327452,0.04258634538152607,0.08141167247416259,0.08433734939759036,0.3391499834431502,-0.020578313253012404,0.991307127647116,0.7305220883534137,1.172566981778481,0.5662650602409639,3.69113962646865e-37,-0.730522088353414,0.9189535081329055,14.402934445924828,,,,,,False,False,False,0.00022269063361798376,0.0002245906321186015,0.00022258870574848585
0.2,24,0.0,12.000000000000002,lowfreq_cubic,0.08310392809322178,0,0.0,0.0,0.3064814862327452,0.0025805413576909255,0.11327441818603688,0.06827309236947791,0.6083540282919664,-0.002279176604734298,0.922340862297198,0.023361857202837195,0.9363088359843437,0.39759036144578314,5.7856027833963926e-18,-0.02336185720283719,0.858393709235372,8.265845466066162,,,,,,False,False,False,0.00022269063361798376,0.0002245906321186015,0.00022258870574848585
0.2,24,4.0,4.96458390561927,ferro_segers,0.5640138846660586,0,0.0,0.0,0.41179376630844367,0.014854838697064672,0.12325444940522103,0.0642570281124498,0.6838841078891891,0.014854838697064499,0.834923238355338,0.012349357154325731,0.09974643438879352,0.07228915662650602,0.5343337439261243,0.0035963641646298283,0.8929476102823883,0.8092724836314711,0.036,0.016,0.024,0.019999999999999997,0.011999999999999997,True,True,True,0.00022374723872761157,0.0002238445886216801,0.0002204784692203373
0.2,24,4.0,4.96458390561927,lag1,0.06866677264109979,0,0.0,0.0,0.41179376630844367,0.004055324442040426,0.0677032398496247,0.05622489959839357,0.8271830307385587,-0.0016454924207259074,0.9700974366852712,0.010933582826818753,0.18147360959557143,0.11244979919678715,0.08579151229374248,0.010565230392088303,0.9742193845378188,2.680427258704883,,,,,,False,False,False,0.00022374723872761157,0.0002238445886216801,0.0002204784692203373
0.2,24,4.0,4.96458390561927,tdiff_raw,2.42,0,0.0,0.0,0.41179376630844367,0.018843373493975895,0.0695764329470311,0.05220883534136546,0.8874650165235428,-0.008915662650602396,0.9942893346609628,0.368144578313253,1.165641642457243,0.5341365461847389,7.174573619072015e-33,-0.3681445783132533,0.8856495542051547,16.753397567027264,,,,,,False,False,False,0.00022374723872761157,0.0002238445886216801,0.0002204784692203373
0.2,24,4.0,4.96458390561927,lowfreq_cubic,0.09768857641054987,0,0.0,0.0,0.41179376630844367,0.0016421067720266936,0.06735586282383839,0.0642570281124498,0.6838841078891891,-0.0013248371486134225,0.9835905576991504,0.00570184429978247,0.21805432257768692,0.10441767068273092,0.13246100083422654,0.0054112578902054675,1.113882485738332,3.237347328590831,,,,,,False,False,False,0.00022374723872761157,0.0002238445886216801,0.0002204784692203373
0.2,25,0.0,12.000000000000002,ferro_segers,0.8227163461538461,0,0.0,0.0,0.3204366077356585,0.018266377091758428,0.19167986921975805,0.0963855421686747,0.19790442185864274,-0.017792049227444817,1.201153969892205,0.035743861562788665,0.34306995571539084,0.17269076305220885,0.0011652797675722223,-0.03574386156278875,1.3633698194301092,1.7898069166672093,0.1,0.148,0.196,0.04799999999999999,0.096,False,False,False,0.00022785057316305216,0.00022934775232197864,0.00022666963308410102
0.2,25,0.0,12.000000000000002,lag1,-0.002684736304969495,0,0.0,0.0,0.3204366077356585,0.004682696466973342,0.08771022221667414,0.08032128514056225,0.39861895108977546,0.002066566510209738,1.0688507812470645,0.0067489657588340555,0.12323724201431349,0.08032128514056225,0.39861895108977546,-0.0037626604921670755,1.1191337484361852,1.4050499348852874,,,,,,False,False,False,0.00022785057316305216,0.00022934775232197864,0.00022666963308410102
0.2,25,0.0,12.000000000000002,tdiff_raw,5.7,0,0.0,0.0,0.3204366077356585,0.06266666666666666,0.1236850541222087,0.08032128514056225,0.39861895108977546,-0.031823293172690725,1.1292871450378685,0.8387630522088353,1.3171352728311216,0.6345381526104418,2.1993740987313924e-47,-0.8387630522088347,1.0170013499237507,10.649106168718635,,,,,,False,False,False,0.00022785057316305216,0.00022934775232197864,0.00022666963308410102
0.2,25,0.0,12.000000000000002,lowfreq_cubic,0.1352357395758088,0,0.0,0.0,0.3204366077356585,0.0023416094884718386,0.10942928831527275,0.08835341365461848,0.2859000658025284,-0.0018648261304213265,0.9511746976273309,0.0026227202834694678,0.11672312922982488,0.08835341365461848,0.2859000658025284,0.0022692736985914647,1.0482537151479752,1.0666534620378507,,,,,,False,False,False,0.00022785057316305216,0.00022934775232197864,0.00022666963308410102
0.2,25,4.0,4.96458390561927,ferro_segers,0.6402439024390244,0,0.0,0.0,0.39193697415076667,0.010962299654711329,0.10629875271496653,0.0642570281124498,0.6838841078891891,-0.010918823591076432,1.1261404479051125,0.04773234424777977,0.41596368446841675,0.23293172690763053,2.4634697418511695e-06,-0.047732344247779834,1.3016025688200539,3.913156776014047,0.02,0.024,0.052,0.004,0.032,True,True,False,0.0002250397261919107,0.0002282276032284174,0.00022679176899113198
0.2,25,4.0,4.96458390561927,lag1,-0.05998085794990386,0,0.0,0.0,0.39193697415076667,0.004886020987688143,0.08439497748189706,0.060240963855421686,0.7580212891445754,0.0010088566706033877,0.9388851250237568,0.004500589064890518,0.07351694914182164,0.0642570281124498,0.6838841078891891,0.0008870667713237745,1.0506131009085522,0.8711057379876704,,,,,,False,False,False,0.0002250397261919107,0.0002282276032284174,0.00022679176899113198
0.2,25,4.0,4.96458390561927,tdiff_raw,3.58,0,0.0,0.0,0.39193697415076667,0.037092369477911655,0.13001197848689064,0.08835341365461848,0.2859000658025284,-0.03352610441767068,0.9280251526375997,0.4785060240963856,1.3020795083211771,0.6345381526104418,2.1993740987313924e-47,-0.47850602409638565,0.8847367663816575,10.015073406889645,,,,,,False,False,False,0.0002250397261919107,0.0002282276032284174,0.00022679176899113198
0.2,25,4.0,4.96458390561927,lowfreq_cubic,0.11603593323860069,0,0.0,0.0,0.39193697415076667,0.00294399353880031,0.11827575051493898,0.08433734939759036,0.3391499834431502,-0.0002311841404368381,0.9267259656873268,0.004551543785473332,0.18368788532451982,0.10843373493975904,0.10703865187580967,-0.004397782863714839,0.9097238527116391,1.5530477255463901,,,,,,False,False,False,0.0002250397261919107,0.0002282276032284174,0.00022679176899113198
0.2,26,0.0,12.000000000000002,ferro_segers,0.9312116691529919,0,0.0,0.0,0.31709298501532446,0.009706006332706883,0.10313146020450072,0.04819277108433735,0.9353620854703709,-0.007482828810106756,1.0564800333683972,0.02885091980831595,0.2849650156351237,0.15261044176706828,0.005993943563690842,-0.028838509235895704,1.1844844312944423,2.7631240270433497,0.212,0.256,0.352,0.04400000000000001,0.13999999999999999,False,False,False,0.00022358043253773853,0.00022434604584179777,0.00022349765283146748
0.2,26,0.0,12.000000000000002,lag1,-0.0016293396172502774,0,0.0,0.0,0.31709298501532446,0.003647409808126356,0.07475183429210705,0.04819277108433735,0.9353620854703709,-0.002713461962387069,0.9722198975321648,0.0033694229081387816,0.06707384938500562,0.05220883534136546,0.8874650165235428,0.00010548436296949504,1.031209835293231,0.8972870033249065,,,,,,False,False,False,0.00022358043253773853,0.00022434604584179777,0.00022349765283146748
0.2,26,0.0,12.000000000000002,tdiff_raw,6.228,0,0.0,0.0,0.31709298501532446,0.08647389558232932,0.1720489392237207,0.10040160642570281,0.162580932356576,0.0689959839357428,0.9070822933406321,0.7554538152610442,1.2047084360956744,0.5220883534136547,2.4152005618885227e-31,-0.7554538152610446,0.9024491390228216,7.002126496863469,,,,,,False,False,False,0.00022358043253773853,0.00022434604584179777,0.00022349765283146748
0.2,26,0.0,12.000000000000002,lowfreq_cubic,0.060329620571627655,0,0.0,0.0,0.31709298501532446,0.0015810673142001874,0.08582887527356023,0.04417670682730924,0.96882223798433,-0.00016256724263283284,0.967809512709599,0.0063604143739848665,0.3065803922855809,0.1606425702811245,0.003190979958905346,0.006115630933788779,1.1844764477841998,3.5719959198861844,,,,,,False,False,False,0.00022358043253773853,0.00022434604584179777,0.00022349765283146748
0.2,26,4.0,4.96458390561927,ferro_segers,1.0,0,0.0,0.0,0.42540262038741317,0.006357640448423612,0.051193949502383006,0.04417670682730924,0.96882223798433,-0.004356227467418261,1.0704406094746242,0.0483561486466928,0.35309727370837407,0.1686746987951807,0.0016437762900952488,-0.04835614864669291,1.2364397251053094,6.897246200782594,1.0,1.0,1.0,0.0,0.0,False,False,False,0.00022461684049017056,0.00022305871510458627,0.00022187578095618
0.2,26,4.0,4.96458390561927,lag1,0.12220520496230466,0,0.0,0.0,0.42540262038741317,0.006760200769696875,0.12113161027561808,0.06827309236947791,0.6083540282919664,-0.0043156351260927525,0.9349425703954007,0.0028611837937392278,0.04954890592379557,0.04819277108433735,0.9353620854703709,0.0012509157947732641,1.0045729413537279,0.4090501712232962,,,,,,False,False,False,0.00022461684049017056,0.00022305871510458627,0.00022187578095618
0.2,26,4.0,4.96458390561927,tdiff_raw,2.74,0,0.0,0.0,0.42540262038741317,0.02774297188755021,0.10625003153148127,0.060240963855421686,0.7580212891445754,4.8192771084476504e-05,1.1050006268989334,0.3403855421686747,1.150361911991762,0.5622489959839357,1.3206829856172233e-36,-0.34038554216867434,0.9522055290283814,10.82693242920032,,,,,,False,False,False,0.00022461684049017056,0.00022305871510458627,0.00022187578095618
0.2,26,4.0,4.96458390561927,lowfreq_cubic,0.11497023503775387,0,0.0,0.0,0.42540262038741317,0.002146144591410204,0.08999621294768943,0.060240963855421686,0.7580212891445754,-0.0015451481309974313,1.0343063870953724,0.010475944816288586,0.4570805376002997,0.21686746987951808,1.5306841255371312e-05,-0.01047594481628858,0.902061790774625,5.078886351206512,,,,,,False,False,False,0.00022461684049017056,0.00022305871510458627,0.00022187578095618
0.2,27,0.0,12.000000000000002,ferro_segers,1.0,0,0.0,0.0,0.32328676880693136,0.008954135994071067,0.08818183373969314,0.0642570281124498,0.6838841078891891,-0.008807841539883787,1.1079145342173504,0.02526851634009388,0.2321987125278371,0.11244979919678715,0.08579151229374248,-0.02526851634009386,1.23635875238544,2.6331808115180446,1.0,1.0,1.0,0.0,0.0,False,False,False,0.00023077125276299538,0.0002335836009586374,0.00022996589952183497
0.2,27,0.0,12.000000000000002,lag1,-0.01266002042300447,0,0.0,0.0,0.32328676880693136,0.007164378365168261,0.14980442860229423,0.08032128514056225,0.39861895108977546,0.006005697008748017,0.9938986678571454,0.03417993173772978,0.6046171121927592,0.27309236947791166,1.4109241814598557e-08,0.03417952361028688,1.2382103610124848,4.036042978394936,,,,,,False,False,False,0.00023077125276299538,0.0002335836009586374,0.00022996589952183497
0.2,27,0.0,12.000000000000002,tdiff_raw,6.272,0,0.0,0.0,0.32328676880693136,0.044144578313253025,0.08740550557906639,0.04819277108433735,0.9353620854703709,-0.011566265060239722,1.12412118783763,1.173831325301205,1.5754403998803406,0.7991967871485943,1.2817867949779721e-79,-1.1738313253012045,0.9293485879744349,18.02449845056031,,,,,,False,False,False,0.00023077125276299538,0.0002335836009586374,0.00022996589952183497
0.2,27,0.0,12.000000000000002,lowfreq_cubic,0.09472315063574419,0,0.0,0.0,0.32328676880693136,0.0035752828971500382,0.18817028637009564,0.10040160642570281,0.162580932356576,0.0034402469760143606,1.0479645878578998,0.02292951247958115,0.9487217396212909,0.42971887550200805,5.145469507646677e-21,0.022929512479581166,1.2850444428133945,5.041825454606197,,,,,,False,False,False,0.00023077125276299538,0.0002335836009586374,0.00022996589952183497
0.2,27,4.0,4.96458390561927,ferro_segers,1.0,0,0.0,0.0,0.3917108768951935,0.006530049885975459,0.056139086548251345,0.028112449799196786,0.9999742289695194,0.004228716298819046,0.9166254461860058,0.058397055456634143,0.40471277739183736,0.18473895582329317,0.000395043106847021,-0.05839705545663432,1.310129255290769,7.209108702614549,1.0,1.0,1.0,0.0,0.0,False,False,False,0.0002347340170089231,0.0002334999035901873,0.00023122447288397631
0.2,27,4.0,4.96458390561927,lag1,0.0036250147555257606,0,0.0,0.0,0.3917108768951935,0.006834736039422931,0.121511120838096,0.06827309236947791,0.6083540282919664,0.006145116164241295,0.9461283720343381,0.03704530839940343,0.6038340108823634,0.27309236947791166,1.4109241814598557e-08,0.03704530839940343,1.0270324563634565,4.969372405731651,,,,,,False,False,False,0.0002347340170089231,0.0002334999035901873,0.00023122447288397631
0.2,27,4.0,4.96458390561927,tdiff_raw,3.28,0,0.0,0.0,0.3917108768951935,0.03498795180722892,0.12145373231255707,0.08835341365461848,0.2859000658025284,-0.03180722891566212,1.0412499766321446,0.5568032128514055,1.4561455900059193,0.7269076305220884,5.8768939784941227e-64,-0.5568032128514058,0.8526011209595912,11.98930294096328,,,,,,False,False,False,0.0002347340170089231,0.0002334999035901873,0.00023122447288397631
0.2,27,4.0,4.96458390561927,lowfreq_cubic,0.0650112712252604,0,0.0,0.0,0.3917108768951935,0.001751101627316262,0.07564753928382485,0.0642570281124498,0.6838841078891891,0.00075232141350208,0.952054001308563,0.008313145873639315,0.3389363409293163,0.14457831325301204,0.01089544738500837,0.008313145873639335,1.0388789965028378,4.480467496208221,,,,,,False,False,False,0.0002347340170089231,0.0002334999035901873,0.00023122447288397631
0.2,28,0.0,12.000000000000002,ferro_segers,1.0,0,0.0,0.0,0.32200854306540083,0.004092717445864787,0.036485455618535535,0.0321285140562249,0.9995546982198918,-0.0005413196011028187,0.9833966429714531,0.017099060307663373,0.16655994648485253,0.07228915662650602,0.5343337439261243,0.017099060307663394,0.7975657884138072,4.565105290893813,1.0,1.0,1.0,0.0,0.0,False,False,False,0.0002112270109608451,0.00021497593871392997,0.00021147858627841592
0.2,28,0.0,12.000000000000002,lag1,-0.12446968062010866,0,0.0,0.0,0.32200854306540083,0.005483731723769958,0.10531797047698935,0.08032128514056225,0.39861895108977546,0.0049477029328705985,1.0023618217066095,0.049748661286999,0.8356548094209338,0.40160642570281124,2.4866487607720886e-18,-0.04974866128699901,1.080351745344614,7.9345889940359795,,,,,,False,False,False,0.0002112270109608451,0.00021497593871392997,0.00021147858627841592
0.2,28,0.0,12.000000000000002,tdiff_raw,5.728,0,0.0,0.0,0.32200854306540083,0.06057831325301204,0.11891121072642044,0.07630522088353414,0.46395181593171897,-0.04637751004016,0.8879089528386199,0.2581847389558233,0.48726680030482633,0.20481927710843373,5.514601790594656e-05,-0.255775100401606,0.9085687999670207,4.097736431478098,,,,,,False,False,False,0.0002112270109608451,0.00021497593871392997,0.00021147858627841592
0.2,28,0.0,12.000000000000002,lowfreq_cubic,0.07062191339703623,0,0.0,0.0,0.32200854306540083,0.002038842416043065,0.10321935270473453,0.07630522088353414,0.46395181593171897,0.0007207504364385442,1.0849977699074973,0.006242856895771921,0.318535156123238,0.1566265060240964,0.004391396207776164,-0.006046083616384881,1.0454799728800188,3.0860022638818982,,,,,,False,False,False,0.0002112270109608451,0.00021497593871392997,0.00021147858627841592
0.2,28,4.0,4.96458390561927,ferro_segers,0.9205911823647295,0,0.0,0.0,0.42491560514613375,0.006322359779952973,0.058010485488756744,0.0321285140562249,0.9995546982198918,0.0003862650649431032,0.9850238820908481,0.038534661546507115,0.32143014612606297,0.18473895582329317,0.000395043106847021,-0.03813823555998097,1.150475073535532,5.5408973639490595,0.304,0.304,0.444,0.0,0.14,False,False,False,0.000210872456788779,0.00021489887542674207,0.00021019182497681942
0.2,28,4.0,4.96458390561927,lag1,-0.007012561873267824,0,0.0,0.0,0.42491560514613375,0.006451965597387327,0.11305333319702883,0.08433734939759036,0.3391499834431502,-0.0031966719434876646,1.0384916082950446,0.031644710928110935,0.5265680695289728,0.2248995983935743,6.24523085300579e-06,-0.03164471092811092,1.0706669287431005,4.657696103583852,,,,,,False,False,False,0.000210872456788779,0.00021489887542674207,0.00021019182497681942
0.2,28,4.0,4.96458390561927,tdiff_raw,2.9,0,0.0,0.0,0.42491560514613375,0.05384738955823292,0.21623509611844288,0.15261044176706828,0.005993943563690842,0.052401606425702685,0.9776057410490265,0.2927710843373494,1.0060221402533238,0.4497991967871486,4.6397971548997527e-23,-0.29277108433734966,1.0080512026968336,4.652446149177699,,,,,,False,False,False,0.000210872456788779,0.00021489887542674207,0.00021019182497681942
0.2,28,4.0,4.96458390561927,lowfreq_cubic,0.10428250746191711,0,0.0,0.0,0.42491560514613375,0.002481871012508944,0.09587594529726864,0.05220883534136546,0.8874650165235428,0.0007031243219044608,1.0768959394327946,0.006835990134909857,0.27969610821538543,0.1606425702811245,0.003190979958905346,-0.006835990134909847,0.9422644156996579,2.917270931182679,,,,,,False,False,False,0.000210872456788779,0.00021489887542674207,0.00021019182497681942
0.2,29,0.0,12.000000000000002,ferro_segers,1.0,0,0.0,0.0,0.32060351973811296,0.006279818017393779,0.05397263592932855,0.0321285140562249,0.9995546982198918,-0.00047061698942751917,1.0333982781064242,0.025238026209954887,0.23598995604130685,0.1285140562248996,0.032634465838067526,0.025232606804275637,0.8501229271037364,4.372400050097726,1.0,1.0,1.0,0.0,0.0,False,False,False,0.00022065024015017099,0.00022098018539787532,0.0002164763027486012
0.2,29,0.0,12.000000000000002,lag1,-0.0014901805963721945,0,0.0,0.0,0.32060351973811296,0.005808742279414526,0.10040811112401973,0.08032128514056225,0.39861895108977546,-0.005164524698118816,0.986878971593791,0.022092443927696895,0.3951714437677938,0.18473895582329317,0.000395043106847021,-0.021932741696048707,0.8808410098820169,3.9356526016079645,,,,,,False,False,False,0.00022065024015017099,0.00022098018539787532,0.0002164763027486012
0.2,29,0.0,12.000000000000002,tdiff_raw,6.676,0,0.0,0.0,0.32060351973811296,0.09794377510040159,0.18026100328523878,0.12048192771084337,0.053781672898600176,0.08579919678714898,0.9266181776457901,0.5572530120481929,0.9407363932205756,0.3815261044176707,1.542125928068808e-16,-0.557253012048192,0.8544860462821648,5.218746018693691,,,,,,False,False,False,0.00022065024015017099,0.00022098018539787532,0.0002164763027486012
0.2,29,0.0,12.000000000000002,lowfreq_cubic,0.08972963603279678,0,0.0,0.0,0.32060351973811296,0.001963172008126878,0.08494042619844248,0.04417670682730924,0.96882223798433,9.099501977168079e-05,1.055142701914749,0.02993524319447486,1.1673035016917317,0.5662650602409639,3.69113962646865e-37,-0.029935243194474867,0.8448270876404813,13.74261413481255,,,,,,False,False,False,0.00022065024015017099,0.00022098018539787532,0.0002164763027486012
0.2,29,4.0,4.96458390561927,ferro_segers,0.631391225465941,0,0.0,0.0,0.3927174143516267,0.014746796272016475,0.11947062448592824,0.07630522088353414,0.46395181593171897,-0.014663056897859739,1.115726053376855,0.008496480028178665,0.07557939319538327,0.08835341365461848,0.2859000658025284,-0.0028383036148721397,0.9318410628994933,0.6326190519267328,0.032,0.052,0.024,0.019999999999999997,0.008,True,False,True,0.0002198468178249832,0.00021906400906204976,0.00021786729128328694
0.2,29,4.0,4.96458390561927,lag1,0.06470473665862318,0,0.0,0.0,0.3927174143516267,0.008909852883530129,0.15654273648459402,0.11646586345381527,0.06820366751163658,-0.007481518379413559,1.0788302938502126,0.014930678524572097,0.25647459722238103,0.12048192771084337,0.053781672898600176,-0.014720925221975795,1.1122796153951007,1.6383679178089496,,,,,,False,False,False,0.0002198468178249832,0.00021906400906204976,0.00021786729128328694
0.2,29,4.0,4.96458390561927,tdiff_raw,2.96,0,0.0,0.0,0.3927174143516267,0.04902811244979918,0.164199520117402,0.08835341365461848,0.2859000658025284,0.040289156626506006,1.0217406875366744,0.5636144578313252,1.4472414106062783,0.6947791164658634,8.462186438124477e-58,-0.5636144578313251,0.8125676745633934,8.81391985537776,,,,,,False,False,False,0.0002198468178249832,0.00021906400906204976,0.00021786729128328694
0.2,29,4.0,4.96458390561927,lowfreq_cubic,0.17488468354199357,0,0.0,0.0,0.3927174143516267,0.0034268260578159634,0.14036276914110482,0.09236947791164658,0.23888908541520107,0.0031183412131765564,1.0535177998695877,0.004485983275580395,0.19385284143879977,0.11244979919678715,0.08579151229374248,-0.004485458756766064,0.9410049869423908,1.3810844757837508,,,,,,False,False,False,0.0002198468178249832,0.00021906400906204976,0.00021786729128328694
0.5,0,0.0,12.000000000000002,ferro_segers,1.0,0,0.0,0.0,0.3468659363270432,0.020792740365396675,0.2321110414992184,0.10441767068273092,0.13246100083422654,0.02079274036539669,0.7372718116646064,0.015674669849225255,0.1584483662651446,0.10441767068273092,0.13246100083422654,0.01366885861011724,0.9481787952323443,0.6826403657564798,1.0,1.0,1.0,0.0,0.0,False,False,False,0.0002253581787190443,0.00022460534364274933,0.00022125294241354603
0.5,0,0.0,12.000000000000002,lag1,0.060311922799272444,0,0.0,0.0,0.3468659363270432,0.006838130752569399,0.1345941213617055,0.08433734939759036,0.3391499834431502,0.0021726834177125736,1.0341041482923599,0.013427491122193443,0.2584159510263012,0.13253012048192772,0.025112389635213027,-0.013427491122193436,1.062691346804877,1.9199646196421722,,,,,,False,False,False,0.0002253581787190443,0.00022460534364274933,0.00022125294241354603
0.5,0,0.0,12.000000000000002,tdiff_raw,7.74,0,0.0,0.0,0.3468659363270432,0.053734939759036184,0.07149451228744194,0.06827309236947791,0.6083540282919664,-0.03339759036144763,0.994668182441918,2.411004016064257,1.7491546660929493,0.9477911646586346,1.0866446079275666e-123,-2.4110040160642585,0.7507382811840401,24.465579386855474,,,,,,False,False,False,0.0002253581787190443,0.00022460534364274933,0.00022125294241354603
0.5,0,0.0,12.000000000000002,lowfreq_cubic,0.15279894714452172,0,0.0,0.0,0.3468659363270432,0.004594507513430794,0.22074264309671635,0.10441767068273092,0.13246100083422654,-0.0045012512831684864,1.0315985081083172,0.029339819499320272,1.1787253423757373,0.5341365461847389,7.174573619072015e-33,-0.02933981949932027,0.9733772979251973,5.339817109371498,,,,,,False,False,False,0.0002253581787190443,0.00022460534364274933,0.00022125294241354603
0.5,0,4.0,4.96458390561927,ferro_segers,0.744274671290276,0,0.0,0.0,0.46286814307947555,0.020581885260048817,0.14260921670498425,0.08835341365461848,0.2859000658025284,0.020581885260049004,0.9182133427352054,0.029656944286841527,0.21929746613710413,0.10040160642570281,0.162580932356576,0.029656944286841624,0.7791059923524383,1.5377510037851436,0.184,0.152,0.104,0.032,0.08,False,False,False,0.0002239697958263067,0.0002265794428045372,0.00021927743594906825
0.5,0,4.0,4.96458390561927,lag1,-0.0010370688983289385,0,0.0,0.0,0.46286814307947555,0.012630234124112018,0.22365588874886036,0.12449799196787148,0.04206533980817979,-0.012153993002608679,1.0520318125547017,0.014787969788970439,0.25539453317662464,0.11244979919678715,0.08579151229374248,0.014787969788970443,1.0973886424162662,1.1419083781129589,,,,,,False,False,False,0.0002239697958263067,0.0002265794428045372,0.00021927743594906825
0.5,0,4.0,4.96458390561927,tdiff_raw,3.672,0,0.0,0.0,0.46286814307947555,0.044289156626506045,0.1282932082321601,0.0963855421686747,0.19790442185864274,0.034522088353414304,1.0817684403379375,1.5985060240963855,1.8726762246435669,0.9959839357429718,3.405760677214255e-146,-1.5985060240963849,0.7850200004898368,14.596846165501974,,,,,,False,False,False,0.0002239697958263067,0.0002265794428045372,0.00021927743594906825
0.5,0,4.0,4.96458390561927,lowfreq_cubic,0.08273533094929227,0,0.0,0.0,0.46286814307947555,0.004176386688303612,0.18430407052901024,0.0963855421686747,0.19790442185864274,-0.004056126092678497,0.9781501487388798,0.0197495527968601,0.7662242083713281,0.39357429718875503,1.333370707696652e-17,-0.01969977245291675,1.085691544804,4.157391674378223,,,,,,False,False,False,0.0002239697958263067,0.0002265794428045372,0.00021927743594906825
0.5,1,0.0,12.000000000000002,ferro_segers,1.0,0,0.0,0.0,0.3611938166868493,0.00580380206607421,0.07890192858486676,0.05220883534136546,0.8874650165235428,0.004665470665087934,0.9767174515515843,0.06154195043330315,0.5673581021555603,0.27710843373493976,8.030731976233769e-09,-0.06154195043330313,1.7059942182188321,7.190674706326143,1.0,1.0,1.0,0.0,0.0,False,False,False,0.00022746208417704958,0.00022506773418565302,0.00021892648086656853
0.5,1,0.0,12.000000000000002,lag1,0.039192638147259554,0,0.0,0.0,0.3611938166868493,0.0053483625718869264,0.1114844578168691,0.07228915662650602,0.5343337439261243,9.04529675905992e-05,0.9398037875936092,0.07297324304398956,1.143277051882316,0.5461847389558233,1.9269304930847474e-34,0.07297324304398956,1.1144932162181556,10.255035314073282,,,,,,False,False,False,0.00022746208417704958,0.00022506773418565302,0.00021892648086656853
0.5,1,0.0,12.000000000000002,tdiff_raw,7.192,0,0.0,0.0,0.3611938166868493,0.0977510040160642,0.14063388214870154,0.07228915662650602,0.5343337439261243,-0.04547791164658754,0.8752483130823226,3.3873574297188753,1.8806871649875838,1.0,6.838876861876014e-149,-3.387357429718877,0.5941608701398013,13.372930735133906,,,,,,False,False,False,0.00022746208417704958,0.00022506773418565302,0.00021892648086656853
0.5,1,0.0,12.000000000000002,lowfreq_cubic,0.1016965552242066,0,0.0,0.0,0.3611938166868493,0.0024042374984573015,0.12310814018217973,0.08835341365461848,0.2859000658025284,-0.0015639762007298164,1.0692672853980747,0.013715083609055819,0.6008556090040145,0.3172690763052209,1.77162951202596e-11,0.013618537102322248,1.292735662156984,4.880713883865376,,,,,,False,False,False,0.00022746208417704958,0.00022506773418565302,0.00021892648086656853
0.5,1,4.0,4.96458390561927,ferro_segers,0.7007291666666666,0,0.0,0.0,0.44898680154875587,0.022858143963077563,0.14753553959800308,0.07630522088353414,0.46395181593171897,-0.004338192887822112,1.1660814563416004,0.03524729528469783,0.26048645043903734,0.14859437751004015,0.008114442209751042,0.03524729528469783,0.8773214127921718,1.7655844222266381,0.132,0.184,0.104,0.05199999999999999,0.02800000000000001,False,False,False,0.00022734766609991313,0.00022678306205134067,0.00021609550306885597
0.5,1,4.0,4.96458390561927,lag1,-0.018720290570006914,0,0.0,0.0,0.44898680154875587,0.004622113051768974,0.08551886239387985,0.060240963855421686,0.7580212891445754,-0.0017842549057323354,1.021772388400655,0.008247693016119583,0.14761404350823168,0.12048192771084337,0.053781672898600176,0.007050475664197458,1.0845765660213664,1.7260992414556948,,,,,,False,False,False,0.00022734766609991313,0.00022678306205134067,0.00021609550306885597
0.5,1,4.0,4.96458390561927,tdiff_raw,4.176,0,0.0,0.0,0.44898680154875587,0.04125301204819273,0.12222173346799577,0.05622489959839357,0.8271830307385587,0.007582329317268766,1.1483863171624464,1.6188112449799195,1.8911640484243326,0.9959839357429718,3.405760677214255e-146,-1.618811244979919,0.7431913319472557,15.473222272039905,,,,,,False,False,False,0.00022734766609991313,0.00022678306205134067,0.00021609550306885597
